activityLevel,elapsed_min,lowestRespirationValue,highestRespirationValue,avgWakingRespirationValue,avgSleepRespirationValue,averageRespirationValue_num,averageSpO2HRSleep_num,averageSpO2Value_num,avgSleepStress_num,awakeCount_num,awakeSleepSeconds_num,deepSleepSeconds_num,highestRespirationValue_num,highestSpO2Value_num,lightSleepSeconds_num,lowestRespirationValue_num,lowestSpO2Value_num,remSleepSeconds_num,sleepEndTimestampGMT_dt,sleepStartTimestampGMT_dt,sleepTimeSeconds_num,tot_sleep_hours,Prin1,Prin2,rownum,CLUSTER
-1.293355847,-0.597988288,2.3604695176,1.6744669909,2.5154683829,2.5422137301,2.5422137301,2.4761448267,-0.259306909,3.3355318939,2.7576652655,1.8009117883,-1.48162627,1.1693043775,0.4934776179,0.2507702743,2.341524179,-1.340563151,-0.37264598,0.6285218295,0.627925584,-0.434432875,0.1627340536,7.2338979893,1.3820862714,127,4
-0.381250418,1.6392323868,2.3604695176,1.6744669909,2.5154683829,2.5422137301,2.5422137301,2.4761448267,-0.259306909,3.3355318939,2.7576652655,1.8009117883,-1.48162627,1.1693043775,0.4934776179,0.2507702743,2.341524179,-1.340563151,-0.37264598,0.6285218295,0.627925584,-0.434432875,0.1627340536,7.2538087722,1.6214929337,128,4
0.5308550119,-0.688686423,2.3604695176,1.6744669909,2.5154683829,2.5422137301,2.5422137301,2.4761448267,-0.259306909,3.3355318939,2.7576652655,1.8009117883,-1.48162627,1.1693043775,0.4934776179,0.2507702743,2.341524179,-1.340563151,-0.37264598,0.6285218295,0.627925584,-0.434432875,0.1627340536,7.2397572938,1.4177376742,129,4
1.4429604415,-0.446824729,2.3604695176,1.6744669909,2.5154683829,2.5422137301,2.5422137301,2.4761448267,-0.259306909,3.3355318939,2.7576652655,1.8009117883,-1.48162627,1.1693043775,0.4934776179,0.2507702743,2.341524179,-1.340563151,-0.37264598,0.6285218295,0.627925584,-0.434432875,0.1627340536,7.2448236447,1.4634444237,130,4
-1.293355847,0.0066659486,1.2670167264,1.6744669909,1.2869838238,2.5422137301,2.5422137301,0.7637859664,-0.259306909,-0.084044898,-0.95854675,-0.893116088,0.8542060535,1.1693043775,-0.851490792,0.5862883975,1.6669082189,0.610623006,-1.672227347,0.6940662392,0.6943872033,0.2217724957,-0.080232728,3.8032547431,-1.062033572,131,1
-0.381250418,1.8710165108,1.2670167264,1.6744669909,1.2869838238,2.5422137301,2.5422137301,0.7637859664,-0.259306909,-0.084044898,-0.95854675,-0.893116088,0.8542060535,1.1693043775,-0.851490792,0.5862883975,1.6669082189,0.610623006,-1.672227347,0.6940662392,0.6943872033,0.2217724957,-0.080232728,3.8203915665,-0.858823358,132,1
0.5308550119,-1.051478965,1.2670167264,1.6744669909,1.2869838238,2.5422137301,2.5422137301,0.7637859664,-0.259306909,-0.084044898,-0.95854675,-0.893116088,0.8542060535,1.1693043775,-0.851490792,0.5862883975,1.6669082189,0.610623006,-1.672227347,0.6940662392,0.6943872033,0.2217724957,-0.080232728,3.8019167473,-1.120297278,133,1
-1.293355847,-0.265428458,0.1735639351,0.5869265741,1.2869838238,1.8314468736,1.8314468736,1.1918756815,0.4474315296,1.2396622472,-0.95854675,-0.611650489,-0.196918492,1.1693043775,0.4934776179,-0.216037549,2.341524179,-0.690167765,-1.563928899,0.7552476323,0.7588655768,-0.881210999,-0.937762546,3.3693757091,-2.498496504,134,1
-0.381250418,1.3167501274,0.1735639351,0.5869265741,1.2869838238,1.8314468736,1.8314468736,1.1918756815,0.4474315296,1.2396622472,-0.95854675,-0.611650489,-0.196918492,1.1693043775,0.4934776179,-0.216037549,2.341524179,-0.690167765,-1.563928899,0.7552476323,0.7588655768,-0.881210999,-0.937762546,3.3844133199,-2.322678197,135,1
0.5308550119,-1.021246253,0.1735639351,0.5869265741,1.2869838238,1.8314468736,1.8314468736,1.1918756815,0.4474315296,1.2396622472,-0.95854675,-0.611650489,-0.196918492,1.1693043775,0.4934776179,-0.216037549,2.341524179,-0.690167765,-1.563928899,0.7552476323,0.7588655768,-0.881210999,-0.937762546,3.3702868697,-2.527411739,136,1
1.4429604415,-1.051478965,0.1735639351,0.5869265741,1.2869838238,1.8314468736,1.8314468736,1.1918756815,0.4474315296,1.2396622472,-0.95854675,-0.611650489,-0.196918492,1.1693043775,0.4934776179,-0.216037549,2.341524179,-0.690167765,-1.563928899,0.7552476323,0.7588655768,-0.881210999,-0.937762546,3.3733289798,-2.508118614,137,1
-1.293355847,-0.406514446,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,0.1216513938,0.4474315296,-0.304662756,-0.029493746,-0.491022375,-0.741946034,1.1693043775,0.4934776179,-0.05557236,0.3176762987,0.610623006,0.2771447036,0.8306118807,0.8318978421,-0.211043812,-0.330345592,-0.627558071,-0.401919438,138,3
-0.381250418,1.4276034041,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,0.1216513938,0.4474315296,-0.304662756,-0.029493746,-0.491022375,-0.741946034,1.1693043775,0.4934776179,-0.05557236,0.3176762987,0.610623006,0.2771447036,0.8306118807,0.8318978421,-0.211043812,-0.330345592,-0.610646163,-0.201644071,139,3
0.5308550119,-0.507290152,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,0.1216513938,0.4474315296,-0.304662756,-0.029493746,-0.491022375,-0.741946034,1.1693043775,0.4934776179,-0.05557236,0.3176762987,0.610623006,0.2771447036,0.8306118807,0.8318978421,-0.211043812,-0.330345592,-0.621773738,-0.367246318,140,3
1.4429604415,-1.021246253,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,0.1216513938,0.4474315296,-0.304662756,-0.029493746,-0.491022375,-0.741946034,1.1693043775,0.4934776179,-0.05557236,0.3176762987,0.610623006,0.2771447036,0.8306118807,0.8318978421,-0.211043812,-0.330345592,-0.622330278,-0.394910747,141,3
-1.293355847,-0.46697987,0.1735639351,1.6744669909,-1.169985294,0.4099131606,0.4099131606,0.3356962514,0.4474315296,0.1365729594,-0.95854675,-0.893116088,-0.975529267,1.1693043775,-2.196459201,0.5571129085,0.3176762987,1.2610183918,0.2049457388,0.8953721679,0.8955615592,0.2636579449,-0.044502319,1.013764266,-0.997823132,142,1
-0.381250418,1.8508613696,0.1735639351,1.6744669909,-1.169985294,0.4099131606,0.4099131606,0.3356962514,0.4474315296,0.1365729594,-0.95854675,-0.893116088,-0.975529267,1.1693043775,-2.196459201,0.5571129085,0.3176762987,1.2610183918,0.2049457388,0.8953721679,0.8955615592,0.2636579449,-0.044502319,1.0342748239,-0.750590211,143,1
0.5308550119,-0.527445294,0.1735639351,1.6744669909,-1.169985294,0.4099131606,0.4099131606,0.3356962514,0.4474315296,0.1365729594,-0.95854675,-0.893116088,-0.975529267,1.1693043775,-2.196459201,0.5571129085,0.3176762987,1.2610183918,0.2049457388,0.8953721679,0.8955615592,0.2636579449,-0.044502319,1.0198484862,-0.959236882,144,1
-1.293355847,0.0671313722,-0.919888856,-0.500613843,-1.169985294,-1.722387409,-1.722387409,-1.376662609,1.1541699684,-0.635589542,-0.95854675,-0.893116088,1.0877892859,-1.753956566,0.4934776179,-0.945424774,-1.031555622,0.2854253132,-0.517043909,0.9581210434,0.961531181,-0.718323142,-0.880593891,-3.684781199,-1.636825958,145,3
-0.381250418,0.8128715971,-0.919888856,-0.500613843,-1.169985294,-1.722387409,-1.722387409,-1.376662609,1.1541699684,-0.635589542,-0.95854675,-0.893116088,1.0877892859,-1.753956566,0.4934776179,-0.945424774,-1.031555622,0.2854253132,-0.517043909,0.9581210434,0.961531181,-0.718323142,-0.880593891,-3.675966254,-1.542205089,146,3
0.5308550119,-0.732355896,-0.919888856,-0.500613843,-1.169985294,-1.722387409,-1.722387409,-1.376662609,1.1541699684,-0.635589542,-0.95854675,-0.893116088,1.0877892859,-1.753956566,0.4934776179,-0.945424774,-1.031555622,0.2854253132,-0.517043909,0.9581210434,0.961531181,-0.718323142,-0.880593891,-3.684194917,-1.669980417,147,3
-1.293355847,0.1477519371,-2.013341647,-1.588154259,-1.169985294,0.4099131606,0.4099131606,-0.306438321,1.1541699684,-0.194353827,-0.95854675,-0.692069232,1.3992335958,-0.584652189,0.4934776179,-2.272909522,0.9922922588,-0.690167765,0.6020400453,1.0154199619,1.0209675333,-1.439683655,-1.437988273,-1.62009395,-4.256541167,148,3
-0.381250418,-0.104187328,-2.013341647,-1.588154259,-1.169985294,0.4099131606,0.4099131606,-0.306438321,1.1541699684,-0.194353827,-0.95854675,-0.692069232,1.3992335958,-0.584652189,0.4934776179,-2.272909522,0.9922922588,-0.690167765,0.6020400453,1.0154199619,1.0209675333,-1.439683655,-1.437988273,-1.618701222,-4.258770254,149,3
0.5308550119,-0.416592017,-2.013341647,-1.588154259,-1.169985294,0.4099131606,0.4099131606,-0.306438321,1.1541699684,-0.194353827,-0.95854675,-0.692069232,1.3992335958,-0.584652189,0.4934776179,-2.272909522,0.9922922588,-0.690167765,0.6020400453,1.0154199619,1.0209675333,-1.439683655,-1.437988273,-1.617758324,-4.266869036,150,3
1.4429604415,-1.071634106,-2.013341647,-1.588154259,-1.169985294,0.4099131606,0.4099131606,-0.306438321,1.1541699684,-0.194353827,-0.95854675,-0.692069232,1.3992335958,-0.584652189,0.4934776179,-2.272909522,0.9922922588,-0.690167765,0.6020400453,1.0154199619,1.0209675333,-1.439683655,-1.437988273,-1.619364471,-4.308229419,151,3
-1.293355847,0.4601566259,0.1735639351,0.5869265741,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.1541699684,0.357190817,0.8995592577,1.5194461892,2.6060802964,0.5846521888,0.4934776179,0.9947452431,0.3176762987,-0.690167765,-0.517043909,1.0914882425,1.0842689266,1.6877632172,1.8849397707,1.6709797808,2.3998731833,152,2
-0.381250418,2.1531884878,0.1735639351,0.5869265741,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.1541699684,0.357190817,0.8995592577,1.5194461892,2.6060802964,0.5846521888,0.4934776179,0.9947452431,0.3176762987,-0.690167765,-0.517043909,1.0914882425,1.0842689266,1.6877632172,1.8849397707,1.6868420822,2.5864525967,153,2
0.5308550119,-0.728996706,0.1735639351,0.5869265741,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.1541699684,0.357190817,0.8995592577,1.5194461892,2.6060802964,0.5846521888,0.4934776179,0.9947452431,0.3176762987,-0.690167765,-0.517043909,1.0914882425,1.0842689266,1.6877632172,1.8849397707,1.6686671505,2.3288918058,154,2
1.4429604415,-0.517367723,0.1735639351,0.5869265741,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.1541699684,0.357190817,0.8995592577,1.5194461892,2.6060802964,0.5846521888,0.4934776179,0.9947452431,0.3176762987,-0.690167765,-0.517043909,1.0914882425,1.0842689266,1.6877632172,1.8849397707,1.6735085857,2.3716637081,155,2
-1.293355847,0.0872865135,0.1735639351,-0.500613843,-1.169985294,0.4099131606,0.4099131606,-0.948572894,0.4474315296,-0.8562074,-0.029493746,-0.450813004,1.1656503634,0,0.4934776179,-0.274388527,0.3176762987,1.2610183918,0.3854431508,1.1525613229,1.1521172924,0.3055433941,0.1270036445,-0.730355559,-0.55232556,156,3
-0.381250418,1.276439845,0.1735639351,-0.500613843,-1.169985294,0.4099131606,0.4099131606,-0.948572894,0.4474315296,-0.8562074,-0.029493746,-0.450813004,1.1656503634,0,0.4934776179,-0.274388527,0.3176762987,1.2610183918,0.3854431508,1.1525613229,1.1521172924,0.3055433941,0.1270036445,-0.718241851,-0.414660266,157,3
0.5308550119,-0.477057441,0.1735639351,-0.500613843,-1.169985294,0.4099131606,0.4099131606,-0.948572894,0.4474315296,-0.8562074,-0.029493746,-0.450813004,1.1656503634,0,0.4934776179,-0.274388527,0.3176762987,1.2610183918,0.3854431508,1.1525613229,1.1521172924,0.3055433941,0.1270036445,-0.728019932,-0.562653429,158,3
1.4429604415,-1.011168683,0.1735639351,-0.500613843,-1.169985294,0.4099131606,0.4099131606,-0.948572894,0.4474315296,-0.8562074,-0.029493746,-0.450813004,1.1656503634,0,0.4934776179,-0.274388527,0.3176762987,1.2610183918,0.3854431508,1.1525613229,1.1521172924,0.3055433941,0.1270036445,-0.728726416,-0.592274424,159,3
-1.293355847,-0.124342469,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,2.0480551116,0.4474315296,2.7839872501,-0.029493746,0.9967243624,0.34810905,1.1693043775,-2.196459201,0.0465418515,0.3176762987,0.610623006,-0.480944427,1.2211499284,1.2201128761,-0.015578383,0.2770713626,3.4821911857,-0.575548753,160,1
-0.381250418,1.4981463983,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,2.0480551116,0.4474315296,2.7839872501,-0.029493746,0.9967243624,0.34810905,1.1693043775,-2.196459201,0.0465418515,0.3176762987,0.610623006,-0.480944427,1.2211499284,1.2201128761,-0.015578383,0.2770713626,3.497528684,-0.395817316,161,1
0.5308550119,-0.718919135,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,2.0480551116,0.4474315296,2.7839872501,-0.029493746,0.9967243624,0.34810905,1.1693043775,-2.196459201,0.0465418515,0.3176762987,0.610623006,-0.480944427,1.2211499284,1.2201128761,-0.015578383,0.2770713626,3.4843018963,-0.58881147,162,1
1.4429604415,-0.648376141,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,2.0480551116,0.4474315296,2.7839872501,-0.029493746,0.9967243624,0.34810905,1.1693043775,-2.196459201,0.0465418515,0.3176762987,0.610623006,-0.480944427,1.2211499284,1.2201128761,-0.015578383,0.2770713626,3.4880937252,-0.559735521,163,1
-1.293355847,-0.154575181,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,1.405920539,1.1541699684,0.6881176033,-0.029493746,-0.571441118,0.2313174338,1.1693043775,0.4934776179,0.7175780978,0.3176762987,2.2366114704,0.4576421157,1.2896164915,1.2872083713,0.9477869483,0.6343754533,1.7944551382,-0.039791579,164,1
-0.381250418,1.9617146462,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,1.405920539,1.1541699684,0.6881176033,-0.029493746,-0.571441118,0.2313174338,1.1693043775,0.4934776179,0.7175780978,0.3176762987,2.2366114704,0.4576421157,1.2896164915,1.2872083713,0.9477869483,0.6343754533,1.8134662585,0.187875695,165,1
0.5308550119,-0.456902299,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,1.405920539,1.1541699684,0.6881176033,-0.029493746,-0.571441118,0.2313174338,1.1693043775,0.4934776179,0.7175780978,0.3176762987,2.2366114704,0.4576421157,1.2896164915,1.2872083713,0.9477869483,0.6343754533,1.7987400333,-0.024684106,166,1
1.4429604415,-1.041401394,0.1735639351,0.5869265741,-1.169985294,1.1206800171,1.1206800171,1.405920539,1.1541699684,0.6881176033,-0.029493746,-0.571441118,0.2313174338,1.1693043775,0.4934776179,0.7175780978,0.3176762987,2.2366114704,0.4576421157,1.2896164915,1.2872083713,0.9477869483,0.6343754533,1.79765869,-0.059196512,167,1
-1.293355847,-0.225118175,0.1735639351,-0.500613843,-1.169985294,-0.300853696,-0.300853696,0.977830824,1.8609084073,-0.745898471,-0.029493746,-0.169347405,-0.041196337,-1.169304378,0.4934776179,1.9283608902,-0.356939661,-0.364970073,-1.924923724,1.3570029792,1.3536814324,1.0874051122,0.8773422349,-0.257913448,1.5973789759,168,2
-0.381250418,2.7981530066,0.1735639351,-0.500613843,-1.169985294,-0.300853696,-0.300853696,0.977830824,1.8609084073,-0.745898471,-0.029493746,-0.169347405,-0.041196337,-1.169304378,0.4934776179,1.9283608902,-0.356939661,-0.364970073,-1.924923724,1.3570029792,1.3536814324,1.0874051122,0.8773422349,-0.232154858,1.9130916645,169,2
1.4429604415,-0.940625688,0.1735639351,-0.500613843,-1.169985294,-0.300853696,-0.300853696,0.977830824,1.8609084073,-0.745898471,-0.029493746,-0.169347405,-0.041196337,-1.169304378,0.4934776179,1.9283608902,-0.356939661,-0.364970073,-1.924923724,1.3570029792,1.3536814324,1.0874051122,0.8773422349,-0.253435374,1.5946048428,170,2
-1.293355847,-0.577833147,0.1735639351,-1.588154259,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.8609084073,0.2468818882,-0.029493746,-0.531231747,-1.403765193,-0.584652189,0.4934776179,1.2865001328,-0.356939661,0.9358206989,-1.455630452,1.4185733825,1.4187151147,0.1570827465,-0.023064074,-0.163308492,0.0012755542,171,3
-0.381250418,2.3483574385,0.1735639351,-1.588154259,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.8609084073,0.2468818882,-0.029493746,-0.531231747,-1.403765193,-0.584652189,0.4934776179,1.2865001328,-0.356939661,0.9358206989,-1.455630452,1.4185733825,1.4187151147,0.1570827465,-0.023064074,-0.138272132,0.3075641225,172,3
0.5308550119,-0.991013541,0.1735639351,-1.588154259,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.8609084073,0.2468818882,-0.029493746,-0.531231747,-1.403765193,-0.584652189,0.4934776179,1.2865001328,-0.356939661,0.9358206989,-1.455630452,1.4185733825,1.4187151147,0.1570827465,-0.023064074,-0.159848288,0.0056219206,173,3
1.4429604415,-1.031323824,0.1735639351,-1.588154259,-1.169985294,0.4099131606,0.4099131606,0.3356962514,1.8609084073,0.2468818882,-0.029493746,-0.531231747,-1.403765193,-0.584652189,0.4934776179,1.2865001328,-0.356939661,0.9358206989,-1.455630452,1.4185733825,1.4187151147,0.1570827465,-0.023064074,-0.15688115,0.0239367633,174,3
-1.293355847,-0.225118175,-0.919888856,-0.500613843,0.0584992647,-0.300853696,-0.300853696,-1.162617751,-0.966045348,-1.076825257,-0.029493746,-0.289975519,-0.041196337,0,0.4934776179,0.7905168203,0.3176762987,-0.364970073,1.0352338343,1.4847104608,1.4813467812,1.1432523778,0.8844883168,-1.104403413,0.786838779,175,3
-0.381250418,2.0121024993,-0.919888856,-0.500613843,0.0584992647,-0.300853696,-0.300853696,-1.162617751,-0.966045348,-1.076825257,-0.029493746,-0.289975519,-0.041196337,0,0.4934776179,0.7905168203,0.3176762987,-0.364970073,1.0352338343,1.4847104608,1.4813467812,1.1432523778,0.8844883168,-1.08449263,1.0262454413,176,3
0.5308550119,-0.29566117,-0.919888856,-0.500613843,0.0584992647,-0.300853696,-0.300853696,-1.162617751,-0.966045348,-1.076825257,-0.029493746,-0.289975519,-0.041196337,0,0.4934776179,0.7905168203,0.3176762987,-0.364970073,1.0352338343,1.4847104608,1.4813467812,1.1432523778,0.8844883168,-1.098394165,0.8244467466,177,3
1.4429604415,-0.9708584,-0.919888856,-0.500613843,0.0584992647,-0.300853696,-0.300853696,-1.162617751,-0.966045348,-1.076825257,-0.029493746,-0.289975519,-0.041196337,0,0.4934776179,0.7905168203,0.3176762987,-0.364970073,1.0352338343,1.4847104608,1.4813467812,1.1432523778,0.8844883168,-1.100150255,0.7811297988,178,3
-1.293355847,-0.346049023,0.1735639351,0.5869265741,0.0584992647,1.8314468736,1.8314468736,1.6199653966,-1.672783787,2.342751535,0.8995592577,-0.00850992,-0.508362802,1.1693043775,0.4934776179,-0.580731161,-0.356939661,-0.03977238,-1.166834593,1.5444509905,1.5484117649,-1.18837096,-1.016369446,3.6730126668,-1.744861661,179,1
-0.381250418,1.0648108623,0.1735639351,0.5869265741,0.0584992647,1.8314468736,1.8314468736,1.6199653966,-1.672783787,2.342751535,0.8995592577,-0.00850992,-0.508362802,1.1693043775,0.4934776179,-0.580731161,-0.356939661,-0.03977238,-1.166834593,1.5444509905,1.5484117649,-1.18837096,-1.016369446,3.6867757557,-1.585674155,180,1
0.5308550119,-0.910392977,0.1735639351,0.5869265741,0.0584992647,1.8314468736,1.8314468736,1.6199653966,-1.672783787,2.342751535,0.8995592577,-0.00850992,-0.508362802,1.1693043775,0.4934776179,-0.580731161,-0.356939661,-0.03977238,-1.166834593,1.5444509905,1.5484117649,-1.18837096,-1.016369446,3.6753482931,-1.755189531,181,1
1.4429604415,-0.900315406,0.1735639351,0.5869265741,0.0584992647,1.8314468736,1.8314468736,1.6199653966,-1.672783787,2.342751535,0.8995592577,-0.00850992,-0.508362802,1.1693043775,0.4934776179,-0.580731161,-0.356939661,-0.03977238,-1.166834593,1.5444509905,1.5484117649,-1.18837096,-1.016369446,3.6786902907,-1.731983276,182,1
-1.293355847,0.0570538016,-0.919888856,-1.588154259,-1.169985294,-0.300853696,-0.300853696,-1.376662609,0.4474315296,-0.966516328,-0.95854675,-0.893116088,1.0488587472,0,0.4934776179,-0.580731161,-1.706171582,0.2854253132,2.6597105428,1.616852659,1.6151556153,0.8454002947,0.4557234079,-3.103001577,-0.664525655,183,3
-0.381250418,1.0648108623,-0.919888856,-1.588154259,-1.169985294,-0.300853696,-0.300853696,-1.376662609,0.4474315296,-0.966516328,-0.95854675,-0.893116088,1.0488587472,0,0.4934776179,-0.580731161,-1.706171582,0.2854253132,2.6597105428,1.616852659,1.6151556153,0.8454002947,0.4557234079,-3.092237364,-0.544469444,184,3
0.5308550119,0.1544703175,-0.919888856,-1.588154259,-1.169985294,-0.300853696,-0.300853696,-1.376662609,0.4474315296,-0.966516328,-0.95854675,-0.893116088,1.0488587472,0,0.4934776179,-0.580731161,-1.706171582,0.2854253132,2.6597105428,1.616852659,1.6151556153,0.8454002947,0.4557234079,-3.095742798,-0.610612981,185,3
-1.293355847,-0.346049023,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,-2.018797181,0.4474315296,-0.635589542,-0.029493746,-0.289975519,-0.508362802,-0.584652189,0.4934776179,-0.945424774,-1.031555622,0.610623006,0.9630348694,1.6808791661,1.6836081084,-0.713669203,-0.694795764,-2.370497969,-0.965413445,186,3
-0.381250418,0.8128715971,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,-2.018797181,0.4474315296,-0.635589542,-0.029493746,-0.289975519,-0.508362802,-0.584652189,0.4934776179,-0.945424774,-1.031555622,0.610623006,0.9630348694,1.6808791661,1.6836081084,-0.713669203,-0.694795764,-2.358609177,-0.830682999,187,3
0.5308550119,-0.315816311,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,-2.018797181,0.4474315296,-0.635589542,-0.029493746,-0.289975519,-0.508362802,-0.584652189,0.4934776179,-0.945424774,-1.031555622,0.610623006,0.9630348694,1.6808791661,1.6836081084,-0.713669203,-0.694795764,-2.363739002,-0.918022654,188,3
1.4429604415,-0.9708584,0.1735639351,-0.500613843,0.0584992647,-1.011620552,-1.011620552,-2.018797181,0.4474315296,-0.635589542,-0.029493746,-0.289975519,-0.508362802,-0.584652189,0.4934776179,-0.945424774,-1.031555622,0.610623006,0.9630348694,1.6808791661,1.6836081084,-0.713669203,-0.694795764,-2.365345148,-0.959383037,189,3
