"calendarDate","startGMT","endGMT","activityLevel","key","startTimeGMT","endTimeGMT","startTimeLocal","endTimeLocal"
2025-09-05,"2025-09-05T08:43:56.0","2025-09-05T09:42:56.0",1,16,2025-09-05 08:43:56,2025-09-05 09:42:56,2025-09-05 04:43:56,2025-09-05 05:42:56
2025-09-05,"2025-09-05T09:42:56.0","2025-09-05T09:59:56.0",2,17,2025-09-05 09:42:56,2025-09-05 09:59:56,2025-09-05 05:42:56,2025-09-05 05:59:56
2025-09-06,"2025-09-06T06:43:05.0","2025-09-06T06:58:05.0",1,1,2025-09-06 06:43:05,2025-09-06 06:58:05,2025-09-06 02:43:05,2025-09-06 02:58:05
2025-09-06,"2025-09-06T06:58:05.0","2025-09-06T07:23:05.0",0,2,2025-09-06 06:58:05,2025-09-06 07:23:05,2025-09-06 02:58:05,2025-09-06 03:23:05
2025-09-06,"2025-09-06T07:23:05.0","2025-09-06T07:28:05.0",3,3,2025-09-06 07:23:05,2025-09-06 07:28:05,2025-09-06 03:23:05,2025-09-06 03:28:05
2025-09-06,"2025-09-06T07:28:05.0","2025-09-06T08:27:05.0",1,4,2025-09-06 07:28:05,2025-09-06 08:27:05,2025-09-06 03:28:05,2025-09-06 04:27:05
2025-09-06,"2025-09-06T08:27:05.0","2025-09-06T09:05:05.0",0,5,2025-09-06 08:27:05,2025-09-06 09:05:05,2025-09-06 04:27:05,2025-09-06 05:05:05
2025-09-06,"2025-09-06T09:05:05.0","2025-09-06T09:16:05.0",1,6,2025-09-06 09:05:05,2025-09-06 09:16:05,2025-09-06 05:05:05,2025-09-06 05:16:05
2025-09-06,"2025-09-06T09:16:05.0","2025-09-06T10:00:05.0",2,7,2025-09-06 09:16:05,2025-09-06 10:00:05,2025-09-06 05:16:05,2025-09-06 06:00:05
2025-09-06,"2025-09-06T10:00:05.0","2025-09-06T10:26:05.0",1,8,2025-09-06 10:00:05,2025-09-06 10:26:05,2025-09-06 06:00:05,2025-09-06 06:26:05
2025-09-06,"2025-09-06T10:26:05.0","2025-09-06T10:33:05.0",2,9,2025-09-06 10:26:05,2025-09-06 10:33:05,2025-09-06 06:26:05,2025-09-06 06:33:05
2025-09-06,"2025-09-06T10:33:05.0","2025-09-06T10:50:05.0",1,10,2025-09-06 10:33:05,2025-09-06 10:50:05,2025-09-06 06:33:05,2025-09-06 06:50:05
2025-09-06,"2025-09-06T10:50:05.0","2025-09-06T10:55:05.0",2,11,2025-09-06 10:50:05,2025-09-06 10:55:05,2025-09-06 06:50:05,2025-09-06 06:55:05
2025-09-06,"2025-09-06T10:55:05.0","2025-09-06T11:05:05.0",1,12,2025-09-06 10:55:05,2025-09-06 11:05:05,2025-09-06 06:55:05,2025-09-06 07:05:05
2025-09-06,"2025-09-06T11:05:05.0","2025-09-06T11:19:05.0",2,13,2025-09-06 11:05:05,2025-09-06 11:19:05,2025-09-06 07:05:05,2025-09-06 07:19:05
2025-09-06,"2025-09-06T11:19:05.0","2025-09-06T11:42:05.0",1,14,2025-09-06 11:19:05,2025-09-06 11:42:05,2025-09-06 07:19:05,2025-09-06 07:42:05
2025-09-06,"2025-09-06T11:42:05.0","2025-09-06T11:52:05.0",3,15,2025-09-06 11:42:05,2025-09-06 11:52:05,2025-09-06 07:42:05,2025-09-06 07:52:05
2025-09-06,"2025-09-06T11:52:05.0","2025-09-06T12:02:05.0",1,16,2025-09-06 11:52:05,2025-09-06 12:02:05,2025-09-06 07:52:05,2025-09-06 08:02:05
2025-09-06,"2025-09-06T12:02:05.0","2025-09-06T12:15:05.0",2,17,2025-09-06 12:02:05,2025-09-06 12:15:05,2025-09-06 08:02:05,2025-09-06 08:15:05
2025-09-06,"2025-09-06T12:15:05.0","2025-09-06T12:29:05.0",1,18,2025-09-06 12:15:05,2025-09-06 12:29:05,2025-09-06 08:15:05,2025-09-06 08:29:05
2025-09-06,"2025-09-06T12:29:05.0","2025-09-06T12:34:05.0",2,19,2025-09-06 12:29:05,2025-09-06 12:34:05,2025-09-06 08:29:05,2025-09-06 08:34:05
2025-09-06,"2025-09-06T12:34:05.0","2025-09-06T12:43:05.0",1,20,2025-09-06 12:34:05,2025-09-06 12:43:05,2025-09-06 08:34:05,2025-09-06 08:43:05
2025-09-07,"2025-09-07T02:25:05.0","2025-09-07T02:34:05.0",1,1,2025-09-07 02:25:05,2025-09-07 02:34:05,2025-09-06 22:25:05,2025-09-06 22:34:05
2025-09-07,"2025-09-07T02:34:05.0","2025-09-07T03:19:05.0",0,2,2025-09-07 02:34:05,2025-09-07 03:19:05,2025-09-06 22:34:05,2025-09-06 23:19:05
2025-09-07,"2025-09-07T03:19:05.0","2025-09-07T03:55:05.0",1,3,2025-09-07 03:19:05,2025-09-07 03:55:05,2025-09-06 23:19:05,2025-09-06 23:55:05
2025-09-07,"2025-09-07T03:55:05.0","2025-09-07T03:57:05.0",3,4,2025-09-07 03:55:05,2025-09-07 03:57:05,2025-09-06 23:55:05,2025-09-06 23:57:05
2025-09-07,"2025-09-07T03:57:05.0","2025-09-07T04:15:05.0",1,5,2025-09-07 03:57:05,2025-09-07 04:15:05,2025-09-06 23:57:05,2025-09-07 00:15:05
2025-09-07,"2025-09-07T04:15:05.0","2025-09-07T04:16:05.0",3,6,2025-09-07 04:15:05,2025-09-07 04:16:05,2025-09-07 00:15:05,2025-09-07 00:16:05
2025-09-07,"2025-09-07T04:16:05.0","2025-09-07T04:32:05.0",1,7,2025-09-07 04:16:05,2025-09-07 04:32:05,2025-09-07 00:16:05,2025-09-07 00:32:05
2025-09-07,"2025-09-07T04:32:05.0","2025-09-07T04:49:05.0",0,8,2025-09-07 04:32:05,2025-09-07 04:49:05,2025-09-07 00:32:05,2025-09-07 00:49:05
2025-09-07,"2025-09-07T04:49:05.0","2025-09-07T05:26:05.0",1,9,2025-09-07 04:49:05,2025-09-07 05:26:05,2025-09-07 00:49:05,2025-09-07 01:26:05
2025-09-07,"2025-09-07T05:26:05.0","2025-09-07T05:36:05.0",2,10,2025-09-07 05:26:05,2025-09-07 05:36:05,2025-09-07 01:26:05,2025-09-07 01:36:05
2025-09-07,"2025-09-07T05:36:05.0","2025-09-07T06:07:05.0",1,11,2025-09-07 05:36:05,2025-09-07 06:07:05,2025-09-07 01:36:05,2025-09-07 02:07:05
2025-09-07,"2025-09-07T06:07:05.0","2025-09-07T06:24:05.0",0,12,2025-09-07 06:07:05,2025-09-07 06:24:05,2025-09-07 02:07:05,2025-09-07 02:24:05
2025-09-07,"2025-09-07T06:24:05.0","2025-09-07T06:25:05.0",3,13,2025-09-07 06:24:05,2025-09-07 06:25:05,2025-09-07 02:24:05,2025-09-07 02:25:05
2025-09-07,"2025-09-07T06:25:05.0","2025-09-07T07:39:05.0",1,14,2025-09-07 06:25:05,2025-09-07 07:39:05,2025-09-07 02:25:05,2025-09-07 03:39:05
2025-09-07,"2025-09-07T07:39:05.0","2025-09-07T08:44:05.0",3,15,2025-09-07 07:39:05,2025-09-07 08:44:05,2025-09-07 03:39:05,2025-09-07 04:44:05
2025-09-07,"2025-09-07T08:44:05.0","2025-09-07T10:06:05.0",1,16,2025-09-07 08:44:05,2025-09-07 10:06:05,2025-09-07 04:44:05,2025-09-07 06:06:05
2025-09-07,"2025-09-07T10:06:05.0","2025-09-07T10:48:05.0",2,17,2025-09-07 10:06:05,2025-09-07 10:48:05,2025-09-07 06:06:05,2025-09-07 06:48:05
2025-09-07,"2025-09-07T10:48:05.0","2025-09-07T11:32:05.0",1,18,2025-09-07 10:48:05,2025-09-07 11:32:05,2025-09-07 06:48:05,2025-09-07 07:32:05
2025-09-08,"2025-09-08T04:08:41.0","2025-09-08T04:27:41.0",1,1,2025-09-08 04:08:41,2025-09-08 04:27:41,2025-09-08 00:08:41,2025-09-08 00:27:41
2025-09-08,"2025-09-08T04:27:41.0","2025-09-08T04:38:41.0",0,2,2025-09-08 04:27:41,2025-09-08 04:38:41,2025-09-08 00:27:41,2025-09-08 00:38:41
2025-09-08,"2025-09-08T04:38:41.0","2025-09-08T04:48:41.0",1,3,2025-09-08 04:38:41,2025-09-08 04:48:41,2025-09-08 00:38:41,2025-09-08 00:48:41
2025-09-08,"2025-09-08T04:48:41.0","2025-09-08T04:53:41.0",3,4,2025-09-08 04:48:41,2025-09-08 04:53:41,2025-09-08 00:48:41,2025-09-08 00:53:41
2025-09-08,"2025-09-08T04:53:41.0","2025-09-08T05:14:41.0",1,5,2025-09-08 04:53:41,2025-09-08 05:14:41,2025-09-08 00:53:41,2025-09-08 01:14:41
2025-09-08,"2025-09-08T05:14:41.0","2025-09-08T05:29:41.0",0,6,2025-09-08 05:14:41,2025-09-08 05:29:41,2025-09-08 01:14:41,2025-09-08 01:29:41
2025-09-08,"2025-09-08T05:29:41.0","2025-09-08T05:34:41.0",1,7,2025-09-08 05:29:41,2025-09-08 05:34:41,2025-09-08 01:29:41,2025-09-08 01:34:41
2025-09-08,"2025-09-08T05:34:41.0","2025-09-08T05:48:41.0",0,8,2025-09-08 05:34:41,2025-09-08 05:48:41,2025-09-08 01:34:41,2025-09-08 01:48:41
2025-09-08,"2025-09-08T05:48:41.0","2025-09-08T06:41:41.0",1,9,2025-09-08 05:48:41,2025-09-08 06:41:41,2025-09-08 01:48:41,2025-09-08 02:41:41
2025-09-08,"2025-09-08T06:41:41.0","2025-09-08T07:09:41.0",2,10,2025-09-08 06:41:41,2025-09-08 07:09:41,2025-09-08 02:41:41,2025-09-08 03:09:41
2025-09-08,"2025-09-08T07:09:41.0","2025-09-08T07:23:41.0",1,11,2025-09-08 07:09:41,2025-09-08 07:23:41,2025-09-08 03:09:41,2025-09-08 03:23:41
2025-09-08,"2025-09-08T07:23:41.0","2025-09-08T07:50:41.0",0,12,2025-09-08 07:23:41,2025-09-08 07:50:41,2025-09-08 03:23:41,2025-09-08 03:50:41
2025-09-08,"2025-09-08T07:50:41.0","2025-09-08T07:59:41.0",1,13,2025-09-08 07:50:41,2025-09-08 07:59:41,2025-09-08 03:50:41,2025-09-08 03:59:41
2025-09-08,"2025-09-08T07:59:41.0","2025-09-08T08:05:41.0",2,14,2025-09-08 07:59:41,2025-09-08 08:05:41,2025-09-08 03:59:41,2025-09-08 04:05:41
2025-09-08,"2025-09-08T08:05:41.0","2025-09-08T08:50:41.0",1,15,2025-09-08 08:05:41,2025-09-08 08:50:41,2025-09-08 04:05:41,2025-09-08 04:50:41
2025-09-08,"2025-09-08T08:50:41.0","2025-09-08T09:00:16.0",2,16,2025-09-08 08:50:41,2025-09-08 09:00:16,2025-09-08 04:50:41,2025-09-08 05:00:16
2025-09-09,"2025-09-09T01:10:16.0","2025-09-09T01:21:16.0",1,1,2025-09-09 01:10:16,2025-09-09 01:21:16,2025-09-08 21:10:16,2025-09-08 21:21:16
2025-09-09,"2025-09-09T01:21:16.0","2025-09-09T01:26:16.0",0,2,2025-09-09 01:21:16,2025-09-09 01:26:16,2025-09-08 21:21:16,2025-09-08 21:26:16
2025-09-09,"2025-09-09T01:26:16.0","2025-09-09T01:30:16.0",3,3,2025-09-09 01:26:16,2025-09-09 01:30:16,2025-09-08 21:26:16,2025-09-08 21:30:16
2025-09-09,"2025-09-09T01:30:16.0","2025-09-09T01:49:16.0",1,4,2025-09-09 01:30:16,2025-09-09 01:49:16,2025-09-08 21:30:16,2025-09-08 21:49:16
2025-09-09,"2025-09-09T01:49:16.0","2025-09-09T02:04:16.0",0,5,2025-09-09 01:49:16,2025-09-09 02:04:16,2025-09-08 21:49:16,2025-09-08 22:04:16
2025-09-09,"2025-09-09T02:04:16.0","2025-09-09T02:27:16.0",1,6,2025-09-09 02:04:16,2025-09-09 02:27:16,2025-09-08 22:04:16,2025-09-08 22:27:16
2025-09-09,"2025-09-09T02:27:16.0","2025-09-09T03:04:16.0",0,7,2025-09-09 02:27:16,2025-09-09 03:04:16,2025-09-08 22:27:16,2025-09-08 23:04:16
2025-09-09,"2025-09-09T03:04:16.0","2025-09-09T03:05:16.0",3,8,2025-09-09 03:04:16,2025-09-09 03:05:16,2025-09-08 23:04:16,2025-09-08 23:05:16
2025-09-09,"2025-09-09T03:05:16.0","2025-09-09T03:36:16.0",1,9,2025-09-09 03:05:16,2025-09-09 03:36:16,2025-09-08 23:05:16,2025-09-08 23:36:16
2025-09-09,"2025-09-09T03:36:16.0","2025-09-09T04:24:16.0",0,10,2025-09-09 03:36:16,2025-09-09 04:24:16,2025-09-08 23:36:16,2025-09-09 00:24:16
2025-09-09,"2025-09-09T04:24:16.0","2025-09-09T04:34:16.0",1,11,2025-09-09 04:24:16,2025-09-09 04:34:16,2025-09-09 00:24:16,2025-09-09 00:34:16
2025-09-09,"2025-09-09T04:34:16.0","2025-09-09T05:07:16.0",2,12,2025-09-09 04:34:16,2025-09-09 05:07:16,2025-09-09 00:34:16,2025-09-09 01:07:16
2025-09-09,"2025-09-09T05:07:16.0","2025-09-09T06:10:16.0",1,13,2025-09-09 05:07:16,2025-09-09 06:10:16,2025-09-09 01:07:16,2025-09-09 02:10:16
2025-09-09,"2025-09-09T06:10:16.0","2025-09-09T06:29:16.0",2,14,2025-09-09 06:10:16,2025-09-09 06:29:16,2025-09-09 02:10:16,2025-09-09 02:29:16
2025-09-09,"2025-09-09T06:29:16.0","2025-09-09T07:41:16.0",1,15,2025-09-09 06:29:16,2025-09-09 07:41:16,2025-09-09 02:29:16,2025-09-09 03:41:16
2025-09-09,"2025-09-09T07:41:16.0","2025-09-09T07:46:16.0",2,16,2025-09-09 07:41:16,2025-09-09 07:46:16,2025-09-09 03:41:16,2025-09-09 03:46:16
2025-09-09,"2025-09-09T07:46:16.0","2025-09-09T07:56:16.0",1,17,2025-09-09 07:46:16,2025-09-09 07:56:16,2025-09-09 03:46:16,2025-09-09 03:56:16
2025-09-09,"2025-09-09T07:56:16.0","2025-09-09T08:06:16.0",2,18,2025-09-09 07:56:16,2025-09-09 08:06:16,2025-09-09 03:56:16,2025-09-09 04:06:16
2025-09-10,"2025-09-10T00:54:56.0","2025-09-10T01:01:56.0",1,1,2025-09-10 00:54:56,2025-09-10 01:01:56,2025-09-09 20:54:56,2025-09-09 21:01:56
2025-09-10,"2025-09-10T01:01:56.0","2025-09-10T01:33:56.0",0,2,2025-09-10 01:01:56,2025-09-10 01:33:56,2025-09-09 21:01:56,2025-09-09 21:33:56
2025-09-10,"2025-09-10T01:33:56.0","2025-09-10T01:34:56.0",3,3,2025-09-10 01:33:56,2025-09-10 01:34:56,2025-09-09 21:33:56,2025-09-09 21:34:56
2025-09-10,"2025-09-10T01:34:56.0","2025-09-10T01:48:56.0",1,4,2025-09-10 01:34:56,2025-09-10 01:48:56,2025-09-09 21:34:56,2025-09-09 21:48:56
2025-09-10,"2025-09-10T01:48:56.0","2025-09-10T02:12:56.0",0,5,2025-09-10 01:48:56,2025-09-10 02:12:56,2025-09-09 21:48:56,2025-09-09 22:12:56
2025-09-10,"2025-09-10T02:12:56.0","2025-09-10T02:55:56.0",1,6,2025-09-10 02:12:56,2025-09-10 02:55:56,2025-09-09 22:12:56,2025-09-09 22:55:56
2025-09-10,"2025-09-10T02:55:56.0","2025-09-10T03:22:56.0",0,7,2025-09-10 02:55:56,2025-09-10 03:22:56,2025-09-09 22:55:56,2025-09-09 23:22:56
2025-09-10,"2025-09-10T03:22:56.0","2025-09-10T03:34:56.0",-1,8,2025-09-10 03:22:56,2025-09-10 03:34:56,2025-09-09 23:22:56,2025-09-09 23:34:56
2025-09-10,"2025-09-10T03:34:56.0","2025-09-10T04:34:56.0",1,9,2025-09-10 03:34:56,2025-09-10 04:34:56,2025-09-09 23:34:56,2025-09-10 00:34:56
2025-09-10,"2025-09-10T04:34:56.0","2025-09-10T04:44:56.0",0,10,2025-09-10 04:34:56,2025-09-10 04:44:56,2025-09-10 00:34:56,2025-09-10 00:44:56
2025-09-10,"2025-09-10T04:44:56.0","2025-09-10T05:23:56.0",1,11,2025-09-10 04:44:56,2025-09-10 05:23:56,2025-09-10 00:44:56,2025-09-10 01:23:56
2025-09-10,"2025-09-10T05:23:56.0","2025-09-10T05:56:56.0",2,12,2025-09-10 05:23:56,2025-09-10 05:56:56,2025-09-10 01:23:56,2025-09-10 01:56:56
2025-09-10,"2025-09-10T05:56:56.0","2025-09-10T05:57:56.0",3,13,2025-09-10 05:56:56,2025-09-10 05:57:56,2025-09-10 01:56:56,2025-09-10 01:57:56
2025-09-10,"2025-09-10T05:57:56.0","2025-09-10T06:14:56.0",1,14,2025-09-10 05:57:56,2025-09-10 06:14:56,2025-09-10 01:57:56,2025-09-10 02:14:56
2025-09-10,"2025-09-10T06:14:56.0","2025-09-10T06:34:56.0",3,15,2025-09-10 06:14:56,2025-09-10 06:34:56,2025-09-10 02:14:56,2025-09-10 02:34:56
2025-09-10,"2025-09-10T06:34:56.0","2025-09-10T06:45:56.0",1,16,2025-09-10 06:34:56,2025-09-10 06:45:56,2025-09-10 02:34:56,2025-09-10 02:45:56
2025-09-10,"2025-09-10T06:45:56.0","2025-09-10T07:23:56.0",3,17,2025-09-10 06:45:56,2025-09-10 07:23:56,2025-09-10 02:45:56,2025-09-10 03:23:56
2025-09-10,"2025-09-10T07:23:56.0","2025-09-10T08:50:56.0",1,18,2025-09-10 07:23:56,2025-09-10 08:50:56,2025-09-10 03:23:56,2025-09-10 04:50:56
2025-09-10,"2025-09-10T08:50:56.0","2025-09-10T08:59:56.0",2,19,2025-09-10 08:50:56,2025-09-10 08:59:56,2025-09-10 04:50:56,2025-09-10 04:59:56
2025-09-10,"2025-09-10T08:59:56.0","2025-09-10T09:09:56.0",1,20,2025-09-10 08:59:56,2025-09-10 09:09:56,2025-09-10 04:59:56,2025-09-10 05:09:56
2025-09-10,"2025-09-10T09:09:56.0","2025-09-10T09:28:56.0",2,21,2025-09-10 09:09:56,2025-09-10 09:28:56,2025-09-10 05:09:56,2025-09-10 05:28:56
2025-09-10,"2025-09-10T09:28:56.0","2025-09-10T09:29:56.0",3,22,2025-09-10 09:28:56,2025-09-10 09:29:56,2025-09-10 05:28:56,2025-09-10 05:29:56
2025-09-10,"2025-09-10T09:29:56.0","2025-09-10T10:44:56.0",1,23,2025-09-10 09:29:56,2025-09-10 10:44:56,2025-09-10 05:29:56,2025-09-10 06:44:56
2025-09-11,"2025-09-11T01:25:57.0","2025-09-11T01:42:57.0",1,1,2025-09-11 01:25:57,2025-09-11 01:42:57,2025-09-10 21:25:57,2025-09-10 21:42:57
2025-09-11,"2025-09-11T01:42:57.0","2025-09-11T02:13:57.0",0,2,2025-09-11 01:42:57,2025-09-11 02:13:57,2025-09-10 21:42:57,2025-09-10 22:13:57
2025-09-11,"2025-09-11T02:13:57.0","2025-09-11T02:43:57.0",1,3,2025-09-11 02:13:57,2025-09-11 02:43:57,2025-09-10 22:13:57,2025-09-10 22:43:57
2025-09-11,"2025-09-11T02:43:57.0","2025-09-11T02:44:57.0",3,4,2025-09-11 02:43:57,2025-09-11 02:44:57,2025-09-10 22:43:57,2025-09-10 22:44:57
2025-09-11,"2025-09-11T02:44:57.0","2025-09-11T02:56:57.0",1,5,2025-09-11 02:44:57,2025-09-11 02:56:57,2025-09-10 22:44:57,2025-09-10 22:56:57
2025-09-11,"2025-09-11T02:56:57.0","2025-09-11T03:05:57.0",2,6,2025-09-11 02:56:57,2025-09-11 03:05:57,2025-09-10 22:56:57,2025-09-10 23:05:57
2025-09-11,"2025-09-11T03:05:57.0","2025-09-11T03:08:57.0",1,7,2025-09-11 03:05:57,2025-09-11 03:08:57,2025-09-10 23:05:57,2025-09-10 23:08:57
2025-09-11,"2025-09-11T03:08:57.0","2025-09-11T03:10:57.0",3,8,2025-09-11 03:08:57,2025-09-11 03:10:57,2025-09-10 23:08:57,2025-09-10 23:10:57
2025-09-11,"2025-09-11T03:10:57.0","2025-09-11T04:17:57.0",1,9,2025-09-11 03:10:57,2025-09-11 04:17:57,2025-09-10 23:10:57,2025-09-11 00:17:57
2025-09-11,"2025-09-11T04:17:57.0","2025-09-11T04:35:57.0",2,10,2025-09-11 04:17:57,2025-09-11 04:35:57,2025-09-11 00:17:57,2025-09-11 00:35:57
2025-09-11,"2025-09-11T04:35:57.0","2025-09-11T04:44:57.0",1,11,2025-09-11 04:35:57,2025-09-11 04:44:57,2025-09-11 00:35:57,2025-09-11 00:44:57
2025-09-11,"2025-09-11T04:44:57.0","2025-09-11T05:08:57.0",0,12,2025-09-11 04:44:57,2025-09-11 05:08:57,2025-09-11 00:44:57,2025-09-11 01:08:57
2025-09-11,"2025-09-11T05:08:57.0","2025-09-11T05:45:57.0",1,13,2025-09-11 05:08:57,2025-09-11 05:45:57,2025-09-11 01:08:57,2025-09-11 01:45:57
2025-09-11,"2025-09-11T05:45:57.0","2025-09-11T06:05:57.0",2,14,2025-09-11 05:45:57,2025-09-11 06:05:57,2025-09-11 01:45:57,2025-09-11 02:05:57
2025-09-11,"2025-09-11T06:05:57.0","2025-09-11T06:27:57.0",1,15,2025-09-11 06:05:57,2025-09-11 06:27:57,2025-09-11 02:05:57,2025-09-11 02:27:57
2025-09-11,"2025-09-11T06:27:57.0","2025-09-11T06:51:57.0",3,16,2025-09-11 06:27:57,2025-09-11 06:51:57,2025-09-11 02:27:57,2025-09-11 02:51:57
2025-09-11,"2025-09-11T06:51:57.0","2025-09-11T07:04:57.0",1,17,2025-09-11 06:51:57,2025-09-11 07:04:57,2025-09-11 02:51:57,2025-09-11 03:04:57
2025-09-11,"2025-09-11T07:04:57.0","2025-09-11T07:18:57.0",3,18,2025-09-11 07:04:57,2025-09-11 07:18:57,2025-09-11 03:04:57,2025-09-11 03:18:57
2025-09-11,"2025-09-11T07:18:57.0","2025-09-11T07:39:57.0",1,19,2025-09-11 07:18:57,2025-09-11 07:39:57,2025-09-11 03:18:57,2025-09-11 03:39:57
2025-09-12,"2025-09-12T02:19:41.0","2025-09-12T02:37:41.0",1,1,2025-09-12 02:19:41,2025-09-12 02:37:41,2025-09-11 22:19:41,2025-09-11 22:37:41
2025-09-12,"2025-09-12T02:37:41.0","2025-09-12T03:08:41.0",0,2,2025-09-12 02:37:41,2025-09-12 03:08:41,2025-09-11 22:37:41,2025-09-11 23:08:41
2025-09-12,"2025-09-12T03:08:41.0","2025-09-12T04:16:41.0",1,3,2025-09-12 03:08:41,2025-09-12 04:16:41,2025-09-11 23:08:41,2025-09-12 00:16:41
2025-09-12,"2025-09-12T04:16:41.0","2025-09-12T04:37:41.0",0,4,2025-09-12 04:16:41,2025-09-12 04:37:41,2025-09-12 00:16:41,2025-09-12 00:37:41
2025-09-12,"2025-09-12T04:37:41.0","2025-09-12T05:33:41.0",1,5,2025-09-12 04:37:41,2025-09-12 05:33:41,2025-09-12 00:37:41,2025-09-12 01:33:41
2025-09-12,"2025-09-12T05:33:41.0","2025-09-12T05:39:41.0",0,6,2025-09-12 05:33:41,2025-09-12 05:39:41,2025-09-12 01:33:41,2025-09-12 01:39:41
2025-09-12,"2025-09-12T05:39:41.0","2025-09-12T05:58:41.0",1,7,2025-09-12 05:39:41,2025-09-12 05:58:41,2025-09-12 01:39:41,2025-09-12 01:58:41
2025-09-12,"2025-09-12T05:58:41.0","2025-09-12T06:25:41.0",2,8,2025-09-12 05:58:41,2025-09-12 06:25:41,2025-09-12 01:58:41,2025-09-12 02:25:41
2025-09-12,"2025-09-12T06:25:41.0","2025-09-12T06:46:41.0",1,9,2025-09-12 06:25:41,2025-09-12 06:46:41,2025-09-12 02:25:41,2025-09-12 02:46:41
2025-09-12,"2025-09-12T06:46:41.0","2025-09-12T06:57:41.0",0,10,2025-09-12 06:46:41,2025-09-12 06:57:41,2025-09-12 02:46:41,2025-09-12 02:57:41
2025-09-12,"2025-09-12T06:57:41.0","2025-09-12T07:20:41.0",1,11,2025-09-12 06:57:41,2025-09-12 07:20:41,2025-09-12 02:57:41,2025-09-12 03:20:41
2025-09-12,"2025-09-12T07:20:41.0","2025-09-12T07:38:41.0",2,12,2025-09-12 07:20:41,2025-09-12 07:38:41,2025-09-12 03:20:41,2025-09-12 03:38:41
2025-09-12,"2025-09-12T07:38:41.0","2025-09-12T09:13:41.0",1,13,2025-09-12 07:38:41,2025-09-12 09:13:41,2025-09-12 03:38:41,2025-09-12 05:13:41
2025-09-12,"2025-09-12T09:13:41.0","2025-09-12T09:42:41.0",2,14,2025-09-12 09:13:41,2025-09-12 09:42:41,2025-09-12 05:13:41,2025-09-12 05:42:41
2025-09-12,"2025-09-12T09:42:41.0","2025-09-12T10:16:41.0",1,15,2025-09-12 09:42:41,2025-09-12 10:16:41,2025-09-12 05:42:41,2025-09-12 06:16:41
2025-09-12,"2025-09-12T10:16:41.0","2025-09-12T10:36:41.0",2,16,2025-09-12 10:16:41,2025-09-12 10:36:41,2025-09-12 06:16:41,2025-09-12 06:36:41
2025-09-13,"2025-09-13T03:29:03.0","2025-09-13T03:36:03.0",1,1,2025-09-13 03:29:03,2025-09-13 03:36:03,2025-09-12 23:29:03,2025-09-12 23:36:03
2025-09-13,"2025-09-13T03:36:03.0","2025-09-13T03:58:03.0",0,2,2025-09-13 03:36:03,2025-09-13 03:58:03,2025-09-12 23:36:03,2025-09-12 23:58:03
2025-09-13,"2025-09-13T03:58:03.0","2025-09-13T03:59:03.0",3,3,2025-09-13 03:58:03,2025-09-13 03:59:03,2025-09-12 23:58:03,2025-09-12 23:59:03
2025-09-13,"2025-09-13T03:59:03.0","2025-09-13T04:10:03.0",1,4,2025-09-13 03:59:03,2025-09-13 04:10:03,2025-09-12 23:59:03,2025-09-13 00:10:03
2025-09-13,"2025-09-13T04:10:03.0","2025-09-13T04:11:03.0",3,5,2025-09-13 04:10:03,2025-09-13 04:11:03,2025-09-13 00:10:03,2025-09-13 00:11:03
2025-09-13,"2025-09-13T04:11:03.0","2025-09-13T04:21:03.0",1,6,2025-09-13 04:11:03,2025-09-13 04:21:03,2025-09-13 00:11:03,2025-09-13 00:21:03
2025-09-13,"2025-09-13T04:21:03.0","2025-09-13T04:34:03.0",0,7,2025-09-13 04:21:03,2025-09-13 04:34:03,2025-09-13 00:21:03,2025-09-13 00:34:03
2025-09-13,"2025-09-13T04:34:03.0","2025-09-13T04:56:03.0",1,8,2025-09-13 04:34:03,2025-09-13 04:56:03,2025-09-13 00:34:03,2025-09-13 00:56:03
2025-09-13,"2025-09-13T04:56:03.0","2025-09-13T05:01:03.0",3,9,2025-09-13 04:56:03,2025-09-13 05:01:03,2025-09-13 00:56:03,2025-09-13 01:01:03
2025-09-13,"2025-09-13T05:01:03.0","2025-09-13T05:12:03.0",1,10,2025-09-13 05:01:03,2025-09-13 05:12:03,2025-09-13 01:01:03,2025-09-13 01:12:03
2025-09-13,"2025-09-13T05:12:03.0","2025-09-13T05:41:03.0",0,11,2025-09-13 05:12:03,2025-09-13 05:41:03,2025-09-13 01:12:03,2025-09-13 01:41:03
2025-09-13,"2025-09-13T05:41:03.0","2025-09-13T05:44:03.0",3,12,2025-09-13 05:41:03,2025-09-13 05:44:03,2025-09-13 01:41:03,2025-09-13 01:44:03
2025-09-13,"2025-09-13T05:44:03.0","2025-09-13T06:31:03.0",1,13,2025-09-13 05:44:03,2025-09-13 06:31:03,2025-09-13 01:44:03,2025-09-13 02:31:03
2025-09-13,"2025-09-13T06:31:03.0","2025-09-13T06:42:03.0",3,14,2025-09-13 06:31:03,2025-09-13 06:42:03,2025-09-13 02:31:03,2025-09-13 02:42:03
2025-09-13,"2025-09-13T06:42:03.0","2025-09-13T06:52:03.0",1,15,2025-09-13 06:42:03,2025-09-13 06:52:03,2025-09-13 02:42:03,2025-09-13 02:52:03
2025-09-13,"2025-09-13T06:52:03.0","2025-09-13T07:02:03.0",3,16,2025-09-13 06:52:03,2025-09-13 07:02:03,2025-09-13 02:52:03,2025-09-13 03:02:03
