"date","seconds","heartrate","time","calendarDate"
2025-09-12,1757726520000,104,2025-09-12 21:22:00,2025-09-12
2025-09-12,1757726640000,101,2025-09-12 21:24:00,2025-09-12
2025-09-12,1757726760000,91,2025-09-12 21:26:00,2025-09-12
2025-09-12,1757726880000,91,2025-09-12 21:28:00,2025-09-12
2025-09-12,1.757727e+12,87,2025-09-12 21:30:00,2025-09-12
2025-09-12,1757727120000,89,2025-09-12 21:32:00,2025-09-12
2025-09-12,1757727240000,80,2025-09-12 21:34:00,2025-09-12
2025-09-12,1757727360000,81,2025-09-12 21:36:00,2025-09-12
2025-09-12,1757727480000,83,2025-09-12 21:38:00,2025-09-12
2025-09-12,1757727600000,82,2025-09-12 21:40:00,2025-09-12
2025-09-12,1757727720000,83,2025-09-12 21:42:00,2025-09-12
2025-09-12,1757727840000,81,2025-09-12 21:44:00,2025-09-12
2025-09-12,1757727960000,87,2025-09-12 21:46:00,2025-09-12
2025-09-12,1757728080000,80,2025-09-12 21:48:00,2025-09-12
2025-09-12,1757728200000,81,2025-09-12 21:50:00,2025-09-12
2025-09-12,1757728320000,80,2025-09-12 21:52:00,2025-09-12
2025-09-12,1757728440000,96,2025-09-12 21:54:00,2025-09-12
2025-09-12,1757728560000,99,2025-09-12 21:56:00,2025-09-12
2025-09-12,1757728680000,85,2025-09-12 21:58:00,2025-09-12
2025-09-12,1757728800000,82,2025-09-12 22:00:00,2025-09-12
2025-09-12,1757728920000,84,2025-09-12 22:02:00,2025-09-12
2025-09-12,1757729040000,82,2025-09-12 22:04:00,2025-09-12
2025-09-12,1757729160000,81,2025-09-12 22:06:00,2025-09-12
2025-09-12,1757729280000,82,2025-09-12 22:08:00,2025-09-12
2025-09-12,1757729400000,83,2025-09-12 22:10:00,2025-09-12
2025-09-12,1757729520000,84,2025-09-12 22:12:00,2025-09-12
2025-09-12,1757729640000,82,2025-09-12 22:14:00,2025-09-12
2025-09-12,1757729760000,92,2025-09-12 22:16:00,2025-09-12
2025-09-12,1757729880000,94,2025-09-12 22:18:00,2025-09-12
2025-09-12,1.75773e+12,98,2025-09-12 22:20:00,2025-09-12
2025-09-12,1757730120000,94,2025-09-12 22:22:00,2025-09-12
2025-09-12,1757730240000,93,2025-09-12 22:24:00,2025-09-12
2025-09-12,1757730360000,95,2025-09-12 22:26:00,2025-09-12
2025-09-12,1757730480000,96,2025-09-12 22:28:00,2025-09-12
2025-09-12,1757730600000,100,2025-09-12 22:30:00,2025-09-12
2025-09-12,1757730720000,95,2025-09-12 22:32:00,2025-09-12
2025-09-12,1757730840000,88,2025-09-12 22:34:00,2025-09-12
2025-09-12,1757730960000,97,2025-09-12 22:36:00,2025-09-12
2025-09-12,1757731080000,93,2025-09-12 22:38:00,2025-09-12
2025-09-12,1757731200000,79,2025-09-12 22:40:00,2025-09-12
2025-09-12,1757731320000,81,2025-09-12 22:42:00,2025-09-12
2025-09-12,1757731440000,82,2025-09-12 22:44:00,2025-09-12
2025-09-12,1757731560000,78,2025-09-12 22:46:00,2025-09-12
2025-09-12,1757731680000,82,2025-09-12 22:48:00,2025-09-12
2025-09-12,1757731800000,80,2025-09-12 22:50:00,2025-09-12
2025-09-12,1757731920000,80,2025-09-12 22:52:00,2025-09-12
2025-09-12,1757732040000,79,2025-09-12 22:54:00,2025-09-12
2025-09-12,1757732160000,78,2025-09-12 22:56:00,2025-09-12
2025-09-12,1757732280000,87,2025-09-12 22:58:00,2025-09-12
2025-09-13,1757732400000,95,2025-09-12 23:00:00,2025-09-13
2025-09-13,1757732520000,85,2025-09-12 23:02:00,2025-09-13
2025-09-13,1757732640000,78,2025-09-12 23:04:00,2025-09-13
2025-09-13,1757732760000,80,2025-09-12 23:06:00,2025-09-13
2025-09-13,1757732880000,80,2025-09-12 23:08:00,2025-09-13
2025-09-13,1.757733e+12,78,2025-09-12 23:10:00,2025-09-13
2025-09-13,1757733120000,78,2025-09-12 23:12:00,2025-09-13
2025-09-13,1757733240000,75,2025-09-12 23:14:00,2025-09-13
2025-09-13,1757733360000,77,2025-09-12 23:16:00,2025-09-13
2025-09-13,1757733480000,77,2025-09-12 23:18:00,2025-09-13
2025-09-13,1757733600000,78,2025-09-12 23:20:00,2025-09-13
2025-09-13,1757733720000,78,2025-09-12 23:22:00,2025-09-13
2025-09-13,1757733840000,77,2025-09-12 23:24:00,2025-09-13
2025-09-13,1757733960000,75,2025-09-12 23:26:00,2025-09-13
2025-09-13,1757734080000,75,2025-09-12 23:28:00,2025-09-13
2025-09-13,1757734200000,74,2025-09-12 23:30:00,2025-09-13
2025-09-13,1757734320000,73,2025-09-12 23:32:00,2025-09-13
2025-09-13,1757734440000,72,2025-09-12 23:34:00,2025-09-13
2025-09-13,1757734560000,73,2025-09-12 23:36:00,2025-09-13
2025-09-13,1757734680000,73,2025-09-12 23:38:00,2025-09-13
2025-09-13,1757734800000,74,2025-09-12 23:40:00,2025-09-13
2025-09-13,1757734920000,74,2025-09-12 23:42:00,2025-09-13
2025-09-13,1757735040000,74,2025-09-12 23:44:00,2025-09-13
2025-09-13,1757735160000,73,2025-09-12 23:46:00,2025-09-13
2025-09-13,1757735280000,74,2025-09-12 23:48:00,2025-09-13
2025-09-13,1757735400000,73,2025-09-12 23:50:00,2025-09-13
2025-09-13,1757735520000,73,2025-09-12 23:52:00,2025-09-13
2025-09-13,1757735640000,76,2025-09-12 23:54:00,2025-09-13
2025-09-13,1757735760000,75,2025-09-12 23:56:00,2025-09-13
2025-09-13,1757735880000,76,2025-09-12 23:58:00,2025-09-13
2025-09-13,1.757736e+12,75,2025-09-13,2025-09-13
2025-09-13,1757736120000,77,2025-09-13 00:02:00,2025-09-13
2025-09-13,1757736240000,77,2025-09-13 00:04:00,2025-09-13
2025-09-13,1757736360000,80,2025-09-13 00:06:00,2025-09-13
2025-09-13,1757736480000,81,2025-09-13 00:08:00,2025-09-13
2025-09-13,1757736600000,81,2025-09-13 00:10:00,2025-09-13
2025-09-13,1757736720000,80,2025-09-13 00:12:00,2025-09-13
2025-09-13,1757736840000,81,2025-09-13 00:14:00,2025-09-13
2025-09-13,1757736960000,81,2025-09-13 00:16:00,2025-09-13
2025-09-13,1757737080000,81,2025-09-13 00:18:00,2025-09-13
2025-09-13,1757737200000,79,2025-09-13 00:20:00,2025-09-13
2025-09-13,1757737320000,79,2025-09-13 00:22:00,2025-09-13
2025-09-13,1757737440000,77,2025-09-13 00:24:00,2025-09-13
2025-09-13,1757737560000,76,2025-09-13 00:26:00,2025-09-13
2025-09-13,1757737680000,77,2025-09-13 00:28:00,2025-09-13
2025-09-13,1757737800000,74,2025-09-13 00:30:00,2025-09-13
2025-09-13,1757737920000,75,2025-09-13 00:32:00,2025-09-13
2025-09-13,1757738040000,71,2025-09-13 00:34:00,2025-09-13
2025-09-13,1757738160000,70,2025-09-13 00:36:00,2025-09-13
2025-09-13,1757738280000,72,2025-09-13 00:38:00,2025-09-13
2025-09-13,1757738400000,72,2025-09-13 00:40:00,2025-09-13
2025-09-13,1757738520000,73,2025-09-13 00:42:00,2025-09-13
2025-09-13,1757738640000,73,2025-09-13 00:44:00,2025-09-13
2025-09-13,1757738760000,75,2025-09-13 00:46:00,2025-09-13
2025-09-13,1757738880000,73,2025-09-13 00:48:00,2025-09-13
2025-09-13,1.757739e+12,73,2025-09-13 00:50:00,2025-09-13
2025-09-13,1757739120000,73,2025-09-13 00:52:00,2025-09-13
2025-09-13,1757739240000,75,2025-09-13 00:54:00,2025-09-13
2025-09-13,1757739360000,79,2025-09-13 00:56:00,2025-09-13
2025-09-13,1757739480000,77,2025-09-13 00:58:00,2025-09-13
2025-09-13,1757739600000,73,2025-09-13 01:00:00,2025-09-13
2025-09-13,1757739720000,72,2025-09-13 01:02:00,2025-09-13
2025-09-13,1757739840000,72,2025-09-13 01:04:00,2025-09-13
2025-09-13,1757739960000,71,2025-09-13 01:06:00,2025-09-13
2025-09-13,1757740080000,70,2025-09-13 01:08:00,2025-09-13
2025-09-13,1757740200000,70,2025-09-13 01:10:00,2025-09-13
2025-09-13,1757740320000,70,2025-09-13 01:12:00,2025-09-13
2025-09-13,1757740440000,70,2025-09-13 01:14:00,2025-09-13
2025-09-13,1757740560000,71,2025-09-13 01:16:00,2025-09-13
2025-09-13,1757740680000,70,2025-09-13 01:18:00,2025-09-13
2025-09-13,1757740800000,71,2025-09-13 01:20:00,2025-09-13
2025-09-13,1757740920000,71,2025-09-13 01:22:00,2025-09-13
2025-09-13,1757741040000,70,2025-09-13 01:24:00,2025-09-13
2025-09-13,1757741160000,70,2025-09-13 01:26:00,2025-09-13
2025-09-13,1757741280000,70,2025-09-13 01:28:00,2025-09-13
2025-09-13,1757741400000,71,2025-09-13 01:30:00,2025-09-13
2025-09-13,1757741520000,70,2025-09-13 01:32:00,2025-09-13
2025-09-13,1757741640000,70,2025-09-13 01:34:00,2025-09-13
2025-09-13,1757741760000,69,2025-09-13 01:36:00,2025-09-13
2025-09-13,1757741880000,69,2025-09-13 01:38:00,2025-09-13
2025-09-13,1.757742e+12,72,2025-09-13 01:40:00,2025-09-13
2025-09-13,1757742120000,70,2025-09-13 01:42:00,2025-09-13
2025-09-13,1757742240000,71,2025-09-13 01:44:00,2025-09-13
2025-09-13,1757742360000,70,2025-09-13 01:46:00,2025-09-13
2025-09-13,1757742480000,73,2025-09-13 01:48:00,2025-09-13
2025-09-13,1757742600000,74,2025-09-13 01:50:00,2025-09-13
2025-09-13,1757742720000,72,2025-09-13 01:52:00,2025-09-13
2025-09-13,1757742840000,70,2025-09-13 01:54:00,2025-09-13
2025-09-13,1757742960000,67,2025-09-13 01:56:00,2025-09-13
2025-09-13,1757743080000,67,2025-09-13 01:58:00,2025-09-13
2025-09-13,1757743200000,66,2025-09-13 02:00:00,2025-09-13
2025-09-13,1757743320000,66,2025-09-13 02:02:00,2025-09-13
2025-09-13,1757743440000,67,2025-09-13 02:04:00,2025-09-13
2025-09-13,1757743560000,67,2025-09-13 02:06:00,2025-09-13
2025-09-13,1757743680000,65,2025-09-13 02:08:00,2025-09-13
2025-09-13,1757743800000,66,2025-09-13 02:10:00,2025-09-13
2025-09-13,1757743920000,67,2025-09-13 02:12:00,2025-09-13
2025-09-13,1757744040000,67,2025-09-13 02:14:00,2025-09-13
2025-09-13,1757744160000,66,2025-09-13 02:16:00,2025-09-13
2025-09-13,1757744280000,64,2025-09-13 02:18:00,2025-09-13
2025-09-13,1757744400000,66,2025-09-13 02:20:00,2025-09-13
2025-09-13,1757744520000,66,2025-09-13 02:22:00,2025-09-13
2025-09-13,1757744640000,66,2025-09-13 02:24:00,2025-09-13
2025-09-13,1757744760000,66,2025-09-13 02:26:00,2025-09-13
2025-09-13,1757744880000,67,2025-09-13 02:28:00,2025-09-13
2025-09-13,1.757745e+12,67,2025-09-13 02:30:00,2025-09-13
2025-09-13,1757745120000,73,2025-09-13 02:32:00,2025-09-13
2025-09-13,1757745240000,70,2025-09-13 02:34:00,2025-09-13
2025-09-13,1757745360000,72,2025-09-13 02:36:00,2025-09-13
2025-09-13,1757745480000,74,2025-09-13 02:38:00,2025-09-13
2025-09-13,1757745600000,72,2025-09-13 02:40:00,2025-09-13
2025-09-13,1757745720000,69,2025-09-13 02:42:00,2025-09-13
2025-09-13,1757745840000,67,2025-09-13 02:44:00,2025-09-13
2025-09-13,1757745960000,67,2025-09-13 02:46:00,2025-09-13
2025-09-13,1757746080000,67,2025-09-13 02:48:00,2025-09-13
2025-09-13,1757746200000,68,2025-09-13 02:50:00,2025-09-13
2025-09-13,1757746320000,71,2025-09-13 02:52:00,2025-09-13
2025-09-13,1757746440000,68,2025-09-13 02:54:00,2025-09-13
2025-09-13,1757746560000,67,2025-09-13 02:56:00,2025-09-13
2025-09-13,1757746680000,70,2025-09-13 02:58:00,2025-09-13
2025-09-13,1757746800000,66,2025-09-13 03:00:00,2025-09-13
2025-09-13,1757746920000,66,2025-09-13 03:02:00,2025-09-13
2025-09-13,1757747040000,65,2025-09-13 03:04:00,2025-09-13
2025-09-13,1757747160000,65,2025-09-13 03:06:00,2025-09-13
2025-09-13,1757747280000,65,2025-09-13 03:08:00,2025-09-13
2025-09-13,1757747400000,65,2025-09-13 03:10:00,2025-09-13
2025-09-13,1757747520000,65,2025-09-13 03:12:00,2025-09-13
2025-09-13,1757747640000,65,2025-09-13 03:14:00,2025-09-13
2025-09-13,1757747760000,65,2025-09-13 03:16:00,2025-09-13
2025-09-13,1757747880000,64,2025-09-13 03:18:00,2025-09-13
2025-09-13,1.757748e+12,65,2025-09-13 03:20:00,2025-09-13
2025-09-13,1757748120000,64,2025-09-13 03:22:00,2025-09-13
2025-09-13,1757748240000,64,2025-09-13 03:24:00,2025-09-13
2025-09-13,1757748360000,64,2025-09-13 03:26:00,2025-09-13
2025-09-13,1757748480000,64,2025-09-13 03:28:00,2025-09-13
2025-09-13,1757748600000,64,2025-09-13 03:30:00,2025-09-13
2025-09-13,1757748720000,66,2025-09-13 03:32:00,2025-09-13
2025-09-13,1757748840000,71,2025-09-13 03:34:00,2025-09-13
2025-09-13,1757748960000,69,2025-09-13 03:36:00,2025-09-13
2025-09-13,1757749080000,66,2025-09-13 03:38:00,2025-09-13
2025-09-13,1757749200000,65,2025-09-13 03:40:00,2025-09-13
2025-09-13,1757749320000,64,2025-09-13 03:42:00,2025-09-13
2025-09-13,1757749440000,65,2025-09-13 03:44:00,2025-09-13
2025-09-13,1757749560000,65,2025-09-13 03:46:00,2025-09-13
2025-09-13,1757749680000,66,2025-09-13 03:48:00,2025-09-13
2025-09-13,1757749800000,65,2025-09-13 03:50:00,2025-09-13
2025-09-13,1757749920000,64,2025-09-13 03:52:00,2025-09-13
2025-09-13,1757750040000,65,2025-09-13 03:54:00,2025-09-13
2025-09-13,1757750160000,65,2025-09-13 03:56:00,2025-09-13
2025-09-13,1757750280000,65,2025-09-13 03:58:00,2025-09-13
2025-09-13,1757750400000,64,2025-09-13 04:00:00,2025-09-13
2025-09-13,1757750520000,65,2025-09-13 04:02:00,2025-09-13
2025-09-13,1757750640000,64,2025-09-13 04:04:00,2025-09-13
2025-09-13,1757750760000,66,2025-09-13 04:06:00,2025-09-13
2025-09-13,1757750880000,66,2025-09-13 04:08:00,2025-09-13
2025-09-13,1.757751e+12,64,2025-09-13 04:10:00,2025-09-13
2025-09-13,1757751120000,66,2025-09-13 04:12:00,2025-09-13
2025-09-13,1757751240000,68,2025-09-13 04:14:00,2025-09-13
2025-09-13,1757751360000,66,2025-09-13 04:16:00,2025-09-13
2025-09-13,1757751480000,65,2025-09-13 04:18:00,2025-09-13
2025-09-13,1757751600000,65,2025-09-13 04:20:00,2025-09-13
2025-09-13,1757751720000,65,2025-09-13 04:22:00,2025-09-13
2025-09-13,1757751840000,66,2025-09-13 04:24:00,2025-09-13
2025-09-13,1757751960000,67,2025-09-13 04:26:00,2025-09-13
2025-09-13,1757752080000,71,2025-09-13 04:28:00,2025-09-13
2025-09-13,1757752200000,65,2025-09-13 04:30:00,2025-09-13
2025-09-13,1757752320000,64,2025-09-13 04:32:00,2025-09-13
2025-09-13,1757752440000,59,2025-09-13 04:34:00,2025-09-13
2025-09-13,1757752560000,59,2025-09-13 04:36:00,2025-09-13
2025-09-13,1757752680000,60,2025-09-13 04:38:00,2025-09-13
2025-09-13,1757752800000,60,2025-09-13 04:40:00,2025-09-13
2025-09-13,1757752920000,60,2025-09-13 04:42:00,2025-09-13
2025-09-13,1757753040000,60,2025-09-13 04:44:00,2025-09-13
2025-09-13,1757753160000,60,2025-09-13 04:46:00,2025-09-13
2025-09-13,1757753280000,60,2025-09-13 04:48:00,2025-09-13
2025-09-13,1757753400000,60,2025-09-13 04:50:00,2025-09-13
2025-09-13,1757753520000,60,2025-09-13 04:52:00,2025-09-13
2025-09-13,1757753640000,60,2025-09-13 04:54:00,2025-09-13
2025-09-13,1757753760000,61,2025-09-13 04:56:00,2025-09-13
2025-09-13,1757753880000,60,2025-09-13 04:58:00,2025-09-13
2025-09-13,1.757754e+12,60,2025-09-13 05:00:00,2025-09-13
2025-09-13,1757754120000,60,2025-09-13 05:02:00,2025-09-13
2025-09-13,1757754240000,60,2025-09-13 05:04:00,2025-09-13
2025-09-13,1757754360000,60,2025-09-13 05:06:00,2025-09-13
2025-09-13,1757754480000,59,2025-09-13 05:08:00,2025-09-13
2025-09-13,1757754600000,59,2025-09-13 05:10:00,2025-09-13
2025-09-13,1757754720000,59,2025-09-13 05:12:00,2025-09-13
2025-09-13,1757754840000,59,2025-09-13 05:14:00,2025-09-13
2025-09-13,1757754960000,62,2025-09-13 05:16:00,2025-09-13
2025-09-13,1757755080000,59,2025-09-13 05:18:00,2025-09-13
2025-09-13,1757755200000,56,2025-09-13 05:20:00,2025-09-13
2025-09-13,1757755320000,55,2025-09-13 05:22:00,2025-09-13
2025-09-13,1757755440000,55,2025-09-13 05:24:00,2025-09-13
2025-09-13,1757755560000,57,2025-09-13 05:26:00,2025-09-13
2025-09-13,1757755680000,56,2025-09-13 05:28:00,2025-09-13
2025-09-13,1757755800000,56,2025-09-13 05:30:00,2025-09-13
2025-09-13,1757755920000,55,2025-09-13 05:32:00,2025-09-13
2025-09-13,1757756040000,54,2025-09-13 05:34:00,2025-09-13
2025-09-13,1757756160000,53,2025-09-13 05:36:00,2025-09-13
2025-09-13,1757756280000,59,2025-09-13 05:38:00,2025-09-13
2025-09-13,1757756400000,62,2025-09-13 05:40:00,2025-09-13
2025-09-13,1757756520000,61,2025-09-13 05:42:00,2025-09-13
2025-09-13,1757756640000,62,2025-09-13 05:44:00,2025-09-13
2025-09-13,1757756760000,68,2025-09-13 05:46:00,2025-09-13
2025-09-13,1757756880000,66,2025-09-13 05:48:00,2025-09-13
2025-09-13,1.757757e+12,68,2025-09-13 05:50:00,2025-09-13
2025-09-13,1757757120000,69,2025-09-13 05:52:00,2025-09-13
2025-09-13,1757757240000,65,2025-09-13 05:54:00,2025-09-13
2025-09-13,1757757360000,67,2025-09-13 05:56:00,2025-09-13
2025-09-13,1757757480000,63,2025-09-13 05:58:00,2025-09-13
2025-09-13,1757757600000,66,2025-09-13 06:00:00,2025-09-13
2025-09-13,1757757720000,69,2025-09-13 06:02:00,2025-09-13
2025-09-13,1757757840000,63,2025-09-13 06:04:00,2025-09-13
2025-09-13,1757757960000,77,2025-09-13 06:06:00,2025-09-13
2025-09-13,1757758080000,80,2025-09-13 06:08:00,2025-09-13
2025-09-13,1757758200000,77,2025-09-13 06:10:00,2025-09-13
2025-09-13,1757758320000,65,2025-09-13 06:12:00,2025-09-13
2025-09-13,1757758440000,69,2025-09-13 06:14:00,2025-09-13
2025-09-13,1757758560000,82,2025-09-13 06:16:00,2025-09-13
2025-09-13,1757758680000,84,2025-09-13 06:18:00,2025-09-13
2025-09-13,1757758800000,81,2025-09-13 06:20:00,2025-09-13
2025-09-13,1757758920000,62,2025-09-13 06:22:00,2025-09-13
2025-09-13,1757759040000,60,2025-09-13 06:24:00,2025-09-13
2025-09-13,1757759160000,62,2025-09-13 06:26:00,2025-09-13
2025-09-13,1757759280000,61,2025-09-13 06:28:00,2025-09-13
2025-09-13,1757759400000,65,2025-09-13 06:30:00,2025-09-13
2025-09-13,1757759520000,61,2025-09-13 06:32:00,2025-09-13
2025-09-13,1757759640000,62,2025-09-13 06:34:00,2025-09-13
2025-09-13,1757759760000,63,2025-09-13 06:36:00,2025-09-13
2025-09-13,1757759880000,64,2025-09-13 06:38:00,2025-09-13
2025-09-13,1.75776e+12,71,2025-09-13 06:40:00,2025-09-13
2025-09-13,1757760120000,76,2025-09-13 06:42:00,2025-09-13
2025-09-13,1757760240000,77,2025-09-13 06:44:00,2025-09-13
2025-09-13,1757760360000,80,2025-09-13 06:46:00,2025-09-13
2025-09-13,1757760480000,78,2025-09-13 06:48:00,2025-09-13
2025-09-13,1757760600000,68,2025-09-13 06:50:00,2025-09-13
2025-09-13,1757760720000,69,2025-09-13 06:52:00,2025-09-13
2025-09-13,1757760840000,72,2025-09-13 06:54:00,2025-09-13
2025-09-13,1757760960000,72,2025-09-13 06:56:00,2025-09-13
2025-09-13,1757761080000,70,2025-09-13 06:58:00,2025-09-13
2025-09-13,1757761200000,76,2025-09-13 07:00:00,2025-09-13
2025-09-13,1757761320000,79,2025-09-13 07:02:00,2025-09-13
2025-09-13,1757761440000,71,2025-09-13 07:04:00,2025-09-13
2025-09-13,1757761560000,73,2025-09-13 07:06:00,2025-09-13
2025-09-13,1757761680000,75,2025-09-13 07:08:00,2025-09-13
2025-09-13,1757761800000,76,2025-09-13 07:10:00,2025-09-13
2025-09-13,1757761920000,63,2025-09-13 07:12:00,2025-09-13
2025-09-13,1757762040000,65,2025-09-13 07:14:00,2025-09-13
2025-09-13,1757762160000,66,2025-09-13 07:16:00,2025-09-13
2025-09-13,1757762280000,65,2025-09-13 07:18:00,2025-09-13
2025-09-13,1757762400000,67,2025-09-13 07:20:00,2025-09-13
2025-09-13,1757762520000,67,2025-09-13 07:22:00,2025-09-13
2025-09-13,1757762640000,69,2025-09-13 07:24:00,2025-09-13
2025-09-13,1757762760000,70,2025-09-13 07:26:00,2025-09-13
2025-09-13,1757762880000,72,2025-09-13 07:28:00,2025-09-13
2025-09-13,1.757763e+12,69,2025-09-13 07:30:00,2025-09-13
2025-09-13,1757763120000,70,2025-09-13 07:32:00,2025-09-13
2025-09-13,1757763240000,71,2025-09-13 07:34:00,2025-09-13
2025-09-13,1757763360000,74,2025-09-13 07:36:00,2025-09-13
2025-09-13,1757763480000,79,2025-09-13 07:38:00,2025-09-13
2025-09-13,1757763600000,87,2025-09-13 07:40:00,2025-09-13
2025-09-13,1757763720000,82,2025-09-13 07:42:00,2025-09-13
2025-09-13,1757763840000,79,2025-09-13 07:44:00,2025-09-13
2025-09-13,1757763960000,79,2025-09-13 07:46:00,2025-09-13
2025-09-13,1757764080000,77,2025-09-13 07:48:00,2025-09-13
2025-09-13,1757764200000,77,2025-09-13 07:50:00,2025-09-13
2025-09-13,1757764320000,79,2025-09-13 07:52:00,2025-09-13
2025-09-13,1757764440000,78,2025-09-13 07:54:00,2025-09-13
2025-09-13,1757764560000,77,2025-09-13 07:56:00,2025-09-13
2025-09-13,1757764680000,85,2025-09-13 07:58:00,2025-09-13
2025-09-13,1757764800000,79,2025-09-13 08:00:00,2025-09-13
2025-09-13,1757764920000,80,2025-09-13 08:02:00,2025-09-13
2025-09-13,1757765040000,78,2025-09-13 08:04:00,2025-09-13
2025-09-13,1757765160000,79,2025-09-13 08:06:00,2025-09-13
2025-09-13,1757765280000,78,2025-09-13 08:08:00,2025-09-13
2025-09-13,1757765400000,78,2025-09-13 08:10:00,2025-09-13
2025-09-13,1757765520000,79,2025-09-13 08:12:00,2025-09-13
2025-09-13,1757765640000,84,2025-09-13 08:14:00,2025-09-13
2025-09-13,1757765760000,87,2025-09-13 08:16:00,2025-09-13
2025-09-13,1757765880000,74,2025-09-13 08:18:00,2025-09-13
2025-09-13,1.757766e+12,74,2025-09-13 08:20:00,2025-09-13
2025-09-13,1757766120000,74,2025-09-13 08:22:00,2025-09-13
2025-09-13,1757766240000,74,2025-09-13 08:24:00,2025-09-13
2025-09-13,1757766360000,78,2025-09-13 08:26:00,2025-09-13
2025-09-13,1757766480000,75,2025-09-13 08:28:00,2025-09-13
2025-09-13,1757766600000,75,2025-09-13 08:30:00,2025-09-13
2025-09-13,1757766720000,78,2025-09-13 08:32:00,2025-09-13
2025-09-13,1757766840000,80,2025-09-13 08:34:00,2025-09-13
2025-09-13,1757766960000,80,2025-09-13 08:36:00,2025-09-13
2025-09-13,1757767080000,99,2025-09-13 08:38:00,2025-09-13
2025-09-13,1757767200000,88,2025-09-13 08:40:00,2025-09-13
2025-09-13,1757767320000,90,2025-09-13 08:42:00,2025-09-13
2025-09-13,1757767440000,79,2025-09-13 08:44:00,2025-09-13
2025-09-13,1757767560000,86,2025-09-13 08:46:00,2025-09-13
2025-09-13,1757767680000,89,2025-09-13 08:48:00,2025-09-13
2025-09-13,1757767800000,88,2025-09-13 08:50:00,2025-09-13
2025-09-13,1757767920000,102,2025-09-13 08:52:00,2025-09-13
2025-09-13,1757768040000,96,2025-09-13 08:54:00,2025-09-13
2025-09-13,1757768160000,88,2025-09-13 08:56:00,2025-09-13
2025-09-13,1757768280000,90,2025-09-13 08:58:00,2025-09-13
2025-09-13,1757768400000,87,2025-09-13 09:00:00,2025-09-13
2025-09-13,1757768520000,81,2025-09-13 09:02:00,2025-09-13
2025-09-13,1757768640000,82,2025-09-13 09:04:00,2025-09-13
2025-09-13,1757768760000,81,2025-09-13 09:06:00,2025-09-13
2025-09-13,1757768880000,86,2025-09-13 09:08:00,2025-09-13
2025-09-13,1.757769e+12,93,2025-09-13 09:10:00,2025-09-13
2025-09-13,1757769120000,85,2025-09-13 09:12:00,2025-09-13
2025-09-13,1757769240000,81,2025-09-13 09:14:00,2025-09-13
2025-09-13,1757769360000,83,2025-09-13 09:16:00,2025-09-13
2025-09-13,1757769480000,82,2025-09-13 09:18:00,2025-09-13
2025-09-13,1757769600000,87,2025-09-13 09:20:00,2025-09-13
2025-09-13,1757769720000,79,2025-09-13 09:22:00,2025-09-13
2025-09-13,1757769840000,82,2025-09-13 09:24:00,2025-09-13
2025-09-13,1757769960000,82,2025-09-13 09:26:00,2025-09-13
2025-09-13,1757770080000,81,2025-09-13 09:28:00,2025-09-13
2025-09-13,1757770200000,83,2025-09-13 09:30:00,2025-09-13
2025-09-13,1757770320000,85,2025-09-13 09:32:00,2025-09-13
2025-09-13,1757770440000,83,2025-09-13 09:34:00,2025-09-13
2025-09-13,1757770560000,84,2025-09-13 09:36:00,2025-09-13
2025-09-13,1757770680000,79,2025-09-13 09:38:00,2025-09-13
2025-09-13,1757770800000,83,2025-09-13 09:40:00,2025-09-13
2025-09-13,1757770920000,81,2025-09-13 09:42:00,2025-09-13
2025-09-13,1757771040000,83,2025-09-13 09:44:00,2025-09-13
2025-09-13,1757771160000,74,2025-09-13 09:46:00,2025-09-13
2025-09-13,1757771280000,91,2025-09-13 09:48:00,2025-09-13
2025-09-13,1757771400000,97,2025-09-13 09:50:00,2025-09-13
2025-09-13,1757771520000,94,2025-09-13 09:52:00,2025-09-13
2025-09-13,1757771640000,84,2025-09-13 09:54:00,2025-09-13
2025-09-13,1757771760000,81,2025-09-13 09:56:00,2025-09-13
2025-09-13,1757771880000,84,2025-09-13 09:58:00,2025-09-13
2025-09-13,1.757772e+12,88,2025-09-13 10:00:00,2025-09-13
2025-09-13,1757772120000,90,2025-09-13 10:02:00,2025-09-13
2025-09-13,1757772240000,89,2025-09-13 10:04:00,2025-09-13
2025-09-13,1757772360000,93,2025-09-13 10:06:00,2025-09-13
2025-09-13,1757772480000,96,2025-09-13 10:08:00,2025-09-13
2025-09-13,1757772600000,96,2025-09-13 10:10:00,2025-09-13
2025-09-13,1757772720000,95,2025-09-13 10:12:00,2025-09-13
2025-09-13,1757772840000,90,2025-09-13 10:14:00,2025-09-13
2025-09-13,1757772960000,85,2025-09-13 10:16:00,2025-09-13
2025-09-13,1757773080000,91,2025-09-13 10:18:00,2025-09-13
2025-09-13,1757773200000,93,2025-09-13 10:20:00,2025-09-13
2025-09-13,1757773320000,94,2025-09-13 10:22:00,2025-09-13
2025-09-13,1757773440000,86,2025-09-13 10:24:00,2025-09-13
2025-09-13,1757773560000,89,2025-09-13 10:26:00,2025-09-13
2025-09-13,1757773680000,92,2025-09-13 10:28:00,2025-09-13
2025-09-13,1757773800000,96,2025-09-13 10:30:00,2025-09-13
2025-09-13,1757773920000,100,2025-09-13 10:32:00,2025-09-13
2025-09-13,1757774040000,93,2025-09-13 10:34:00,2025-09-13
2025-09-13,1757774160000,94,2025-09-13 10:36:00,2025-09-13
