"hrvValue","readingTimeGMT","readingTimeLocal","calendarDate","colorFlag"
24,2025-10-28 02:28:35,2025-10-27 22:28:35,2025-10-28,"Significant"
28,2025-10-28 02:33:35,2025-10-27 22:33:35,2025-10-28,"Significant"
30,2025-10-28 02:38:35,2025-10-27 22:38:35,2025-10-28,"Significant"
33,2025-10-28 02:43:35,2025-10-27 22:43:35,2025-10-28,"Significant"
35,2025-10-28 02:48:35,2025-10-27 22:48:35,2025-10-28,"Significant"
34,2025-10-28 02:53:35,2025-10-27 22:53:35,2025-10-28,"Significant"
34,2025-10-28 02:58:35,2025-10-27 22:58:35,2025-10-28,"Significant"
29,2025-10-28 03:03:35,2025-10-27 23:03:35,2025-10-28,"Significant"
33,2025-10-28 03:08:35,2025-10-27 23:08:35,2025-10-28,"Significant"
34,2025-10-28 03:13:35,2025-10-27 23:13:35,2025-10-28,"Significant"
34,2025-10-28 03:18:35,2025-10-27 23:18:35,2025-10-28,"Significant"
32,2025-10-28 03:23:35,2025-10-27 23:23:35,2025-10-28,"Significant"
38,2025-10-28 03:28:35,2025-10-27 23:28:35,2025-10-28,"Significant"
47,2025-10-28 03:33:35,2025-10-27 23:33:35,2025-10-28,"Significant"
40,2025-10-28 03:38:35,2025-10-27 23:38:35,2025-10-28,"Significant"
38,2025-10-28 03:43:35,2025-10-27 23:43:35,2025-10-28,"Significant"
32,2025-10-28 03:48:35,2025-10-27 23:48:35,2025-10-28,"Significant"
33,2025-10-28 03:53:35,2025-10-27 23:53:35,2025-10-28,"Significant"
32,2025-10-28 03:58:35,2025-10-27 23:58:35,2025-10-28,"Significant"
34,2025-10-28 04:03:35,2025-10-28 00:03:35,2025-10-28,"Significant"
31,2025-10-28 04:08:35,2025-10-28 00:08:35,2025-10-28,"Significant"
34,2025-10-28 04:13:35,2025-10-28 00:13:35,2025-10-28,"Significant"
33,2025-10-28 04:18:35,2025-10-28 00:18:35,2025-10-28,"Significant"
24,2025-10-28 04:23:35,2025-10-28 00:23:35,2025-10-28,"Significant"
24,2025-10-28 04:28:35,2025-10-28 00:28:35,2025-10-28,"Significant"
23,2025-10-28 04:33:35,2025-10-28 00:33:35,2025-10-28,"Significant"
25,2025-10-28 04:38:35,2025-10-28 00:38:35,2025-10-28,"Significant"
21,2025-10-28 04:43:35,2025-10-28 00:43:35,2025-10-28,"Significant"
27,2025-10-28 04:48:35,2025-10-28 00:48:35,2025-10-28,"Significant"
24,2025-10-28 04:53:35,2025-10-28 00:53:35,2025-10-28,"Significant"
23,2025-10-28 04:58:35,2025-10-28 00:58:35,2025-10-28,"Significant"
22,2025-10-28 05:03:35,2025-10-28 01:03:35,2025-10-28,"Significant"
18,2025-10-28 05:08:35,2025-10-28 01:08:35,2025-10-28,"Significant"
17,2025-10-28 05:13:35,2025-10-28 01:13:35,2025-10-28,"Significant"
18,2025-10-28 05:18:35,2025-10-28 01:18:35,2025-10-28,"Significant"
19,2025-10-28 05:23:35,2025-10-28 01:23:35,2025-10-28,"Significant"
21,2025-10-28 05:28:35,2025-10-28 01:28:35,2025-10-28,"Significant"
22,2025-10-28 05:33:35,2025-10-28 01:33:35,2025-10-28,"Significant"
19,2025-10-28 05:38:35,2025-10-28 01:38:35,2025-10-28,"Significant"
18,2025-10-28 05:43:35,2025-10-28 01:43:35,2025-10-28,"Significant"
26,2025-10-28 05:48:35,2025-10-28 01:48:35,2025-10-28,"Significant"
21,2025-10-28 05:53:35,2025-10-28 01:53:35,2025-10-28,"Significant"
26,2025-10-28 05:58:35,2025-10-28 01:58:35,2025-10-28,"Significant"
28,2025-10-28 06:03:35,2025-10-28 02:03:35,2025-10-28,"Significant"
25,2025-10-28 06:08:35,2025-10-28 02:08:35,2025-10-28,"Significant"
35,2025-10-28 06:13:35,2025-10-28 02:13:35,2025-10-28,"Significant"
25,2025-10-28 06:18:35,2025-10-28 02:18:35,2025-10-28,"Significant"
23,2025-10-28 06:23:35,2025-10-28 02:23:35,2025-10-28,"Significant"
22,2025-10-29 03:08:35,2025-10-28 23:08:35,2025-10-29,"Significant"
17,2025-10-29 03:13:35,2025-10-28 23:13:35,2025-10-29,"Significant"
18,2025-10-29 03:18:35,2025-10-28 23:18:35,2025-10-29,"Significant"
21,2025-10-29 03:23:35,2025-10-28 23:23:35,2025-10-29,"Significant"
19,2025-10-29 03:28:35,2025-10-28 23:28:35,2025-10-29,"Significant"
20,2025-10-29 03:33:35,2025-10-28 23:33:35,2025-10-29,"Significant"
21,2025-10-29 03:38:35,2025-10-28 23:38:35,2025-10-29,"Significant"
20,2025-10-29 03:43:35,2025-10-28 23:43:35,2025-10-29,"Significant"
22,2025-10-29 03:48:35,2025-10-28 23:48:35,2025-10-29,"Significant"
20,2025-10-29 03:53:35,2025-10-28 23:53:35,2025-10-29,"Significant"
19,2025-10-29 03:58:35,2025-10-28 23:58:35,2025-10-29,"Significant"
17,2025-10-29 04:03:35,2025-10-29 00:03:35,2025-10-29,"Significant"
22,2025-10-29 04:08:35,2025-10-29 00:08:35,2025-10-29,"Significant"
16,2025-10-29 04:13:35,2025-10-29 00:13:35,2025-10-29,"Significant"
16,2025-10-29 04:18:35,2025-10-29 00:18:35,2025-10-29,"Significant"
16,2025-10-29 04:23:35,2025-10-29 00:23:35,2025-10-29,"Significant"
15,2025-10-29 04:28:35,2025-10-29 00:28:35,2025-10-29,"Significant"
17,2025-10-29 04:33:35,2025-10-29 00:33:35,2025-10-29,"Significant"
18,2025-10-29 04:38:35,2025-10-29 00:38:35,2025-10-29,"Significant"
18,2025-10-29 04:43:35,2025-10-29 00:43:35,2025-10-29,"Significant"
19,2025-10-29 04:48:35,2025-10-29 00:48:35,2025-10-29,"Significant"
23,2025-10-29 04:53:35,2025-10-29 00:53:35,2025-10-29,"Significant"
19,2025-10-29 04:58:35,2025-10-29 00:58:35,2025-10-29,"Significant"
18,2025-10-29 05:03:35,2025-10-29 01:03:35,2025-10-29,"Significant"
20,2025-10-29 05:08:35,2025-10-29 01:08:35,2025-10-29,"Significant"
22,2025-10-29 05:13:35,2025-10-29 01:13:35,2025-10-29,"Significant"
26,2025-10-29 05:18:35,2025-10-29 01:18:35,2025-10-29,"Significant"
30,2025-10-29 05:23:35,2025-10-29 01:23:35,2025-10-29,"Significant"
29,2025-10-29 05:28:35,2025-10-29 01:28:35,2025-10-29,"Significant"
34,2025-10-29 05:33:35,2025-10-29 01:33:35,2025-10-29,"Significant"
32,2025-10-29 05:38:35,2025-10-29 01:38:35,2025-10-29,"Significant"
34,2025-10-29 05:43:35,2025-10-29 01:43:35,2025-10-29,"Significant"
42,2025-10-29 05:48:35,2025-10-29 01:48:35,2025-10-29,"Significant"
41,2025-10-29 05:53:35,2025-10-29 01:53:35,2025-10-29,"Significant"
42,2025-10-29 05:58:35,2025-10-29 01:58:35,2025-10-29,"Significant"
41,2025-10-29 06:03:35,2025-10-29 02:03:35,2025-10-29,"Significant"
49,2025-10-29 06:08:35,2025-10-29 02:08:35,2025-10-29,"Significant"
45,2025-10-29 06:13:35,2025-10-29 02:13:35,2025-10-29,"Significant"
40,2025-10-29 06:18:35,2025-10-29 02:18:35,2025-10-29,"Significant"
45,2025-10-29 06:23:35,2025-10-29 02:23:35,2025-10-29,"Significant"
55,2025-10-29 06:28:35,2025-10-29 02:28:35,2025-10-29,"Significant"
49,2025-10-29 06:33:35,2025-10-29 02:33:35,2025-10-29,"Significant"
46,2025-10-29 06:38:35,2025-10-29 02:38:35,2025-10-29,"Significant"
31,2025-10-29 06:43:35,2025-10-29 02:43:35,2025-10-29,"Significant"
27,2025-10-29 06:48:35,2025-10-29 02:48:35,2025-10-29,"Significant"
25,2025-10-29 06:53:35,2025-10-29 02:53:35,2025-10-29,"Significant"
26,2025-10-29 06:58:35,2025-10-29 02:58:35,2025-10-29,"Significant"
31,2025-10-29 07:03:35,2025-10-29 03:03:35,2025-10-29,"Significant"
27,2025-10-29 07:08:35,2025-10-29 03:08:35,2025-10-29,"Significant"
26,2025-10-29 07:13:35,2025-10-29 03:13:35,2025-10-29,"Significant"
25,2025-10-29 07:18:35,2025-10-29 03:18:35,2025-10-29,"Significant"
35,2025-10-29 07:23:35,2025-10-29 03:23:35,2025-10-29,"Significant"
28,2025-10-29 07:28:35,2025-10-29 03:28:35,2025-10-29,"Significant"
31,2025-10-29 07:33:35,2025-10-29 03:33:35,2025-10-29,"Significant"
32,2025-10-29 07:38:35,2025-10-29 03:38:35,2025-10-29,"Significant"
31,2025-10-29 07:43:35,2025-10-29 03:43:35,2025-10-29,"Significant"
27,2025-10-29 07:48:35,2025-10-29 03:48:35,2025-10-29,"Significant"
34,2025-10-29 07:53:35,2025-10-29 03:53:35,2025-10-29,"Significant"
27,2025-10-29 07:58:35,2025-10-29 03:58:35,2025-10-29,"Significant"
36,2025-10-29 08:03:35,2025-10-29 04:03:35,2025-10-29,"Significant"
39,2025-10-29 08:08:35,2025-10-29 04:08:35,2025-10-29,"Significant"
35,2025-10-29 08:13:35,2025-10-29 04:13:35,2025-10-29,"Significant"
38,2025-10-29 08:18:35,2025-10-29 04:18:35,2025-10-29,"Significant"
36,2025-10-29 08:23:35,2025-10-29 04:23:35,2025-10-29,"Significant"
36,2025-10-29 08:28:35,2025-10-29 04:28:35,2025-10-29,"Significant"
33,2025-10-29 08:33:35,2025-10-29 04:33:35,2025-10-29,"Significant"
33,2025-10-29 08:38:35,2025-10-29 04:38:35,2025-10-29,"Significant"
39,2025-10-29 08:43:35,2025-10-29 04:43:35,2025-10-29,"Significant"
32,2025-10-29 08:48:35,2025-10-29 04:48:35,2025-10-29,"Significant"
36,2025-10-29 08:53:35,2025-10-29 04:53:35,2025-10-29,"Significant"
39,2025-10-29 08:58:35,2025-10-29 04:58:35,2025-10-29,"Significant"
34,2025-10-29 09:03:35,2025-10-29 05:03:35,2025-10-29,"Significant"
33,2025-10-29 09:08:35,2025-10-29 05:08:35,2025-10-29,"Significant"
34,2025-10-29 09:13:35,2025-10-29 05:13:35,2025-10-29,"Significant"
38,2025-10-29 09:18:35,2025-10-29 05:18:35,2025-10-29,"Significant"
48,2025-10-29 09:23:35,2025-10-29 05:23:35,2025-10-29,"Significant"
34,2025-10-29 09:28:35,2025-10-29 05:28:35,2025-10-29,"Significant"
35,2025-10-29 09:33:35,2025-10-29 05:33:35,2025-10-29,"Significant"
32,2025-10-29 09:38:35,2025-10-29 05:38:35,2025-10-29,"Significant"
25,2025-10-29 09:43:35,2025-10-29 05:43:35,2025-10-29,"Significant"
22,2025-10-29 09:48:35,2025-10-29 05:48:35,2025-10-29,"Significant"
41,2025-10-30 03:58:35,2025-10-29 23:58:35,2025-10-30,"Significant"
31,2025-10-30 04:03:35,2025-10-30 00:03:35,2025-10-30,"Significant"
26,2025-10-30 04:08:35,2025-10-30 00:08:35,2025-10-30,"Significant"
24,2025-10-30 04:13:35,2025-10-30 00:13:35,2025-10-30,"Significant"
19,2025-10-30 04:18:35,2025-10-30 00:18:35,2025-10-30,"Significant"
22,2025-10-30 04:23:35,2025-10-30 00:23:35,2025-10-30,"Significant"
35,2025-10-30 04:28:35,2025-10-30 00:28:35,2025-10-30,"Significant"
35,2025-10-30 04:33:35,2025-10-30 00:33:35,2025-10-30,"Significant"
33,2025-10-30 04:38:35,2025-10-30 00:38:35,2025-10-30,"Significant"
35,2025-10-30 04:43:35,2025-10-30 00:43:35,2025-10-30,"Significant"
56,2025-10-30 04:48:35,2025-10-30 00:48:35,2025-10-30,"Significant"
34,2025-10-30 04:53:35,2025-10-30 00:53:35,2025-10-30,"Significant"
36,2025-10-30 04:58:35,2025-10-30 00:58:35,2025-10-30,"Significant"
34,2025-10-30 05:03:35,2025-10-30 01:03:35,2025-10-30,"Significant"
51,2025-10-30 05:08:35,2025-10-30 01:08:35,2025-10-30,"Significant"
32,2025-10-30 05:13:35,2025-10-30 01:13:35,2025-10-30,"Significant"
35,2025-10-30 05:18:35,2025-10-30 01:18:35,2025-10-30,"Significant"
29,2025-10-30 05:23:35,2025-10-30 01:23:35,2025-10-30,"Significant"
30,2025-10-30 05:28:35,2025-10-30 01:28:35,2025-10-30,"Significant"
38,2025-10-30 05:33:35,2025-10-30 01:33:35,2025-10-30,"Significant"
40,2025-10-30 05:38:35,2025-10-30 01:38:35,2025-10-30,"Significant"
38,2025-10-30 05:43:35,2025-10-30 01:43:35,2025-10-30,"Significant"
26,2025-10-30 05:48:35,2025-10-30 01:48:35,2025-10-30,"Significant"
25,2025-10-30 05:53:35,2025-10-30 01:53:35,2025-10-30,"Significant"
29,2025-10-30 05:58:35,2025-10-30 01:58:35,2025-10-30,"Significant"
30,2025-10-30 06:03:35,2025-10-30 02:03:35,2025-10-30,"Significant"
21,2025-10-30 06:08:35,2025-10-30 02:08:35,2025-10-30,"Significant"
23,2025-10-30 06:13:35,2025-10-30 02:13:35,2025-10-30,"Significant"
19,2025-10-30 06:18:35,2025-10-30 02:18:35,2025-10-30,"Significant"
24,2025-10-30 06:23:35,2025-10-30 02:23:35,2025-10-30,"Significant"
24,2025-10-30 06:28:35,2025-10-30 02:28:35,2025-10-30,"Significant"
27,2025-10-30 06:33:35,2025-10-30 02:33:35,2025-10-30,"Significant"
30,2025-10-30 06:38:35,2025-10-30 02:38:35,2025-10-30,"Significant"
27,2025-10-30 06:43:35,2025-10-30 02:43:35,2025-10-30,"Significant"
20,2025-10-30 06:48:35,2025-10-30 02:48:35,2025-10-30,"Significant"
19,2025-10-30 06:53:35,2025-10-30 02:53:35,2025-10-30,"Significant"
20,2025-10-30 06:58:35,2025-10-30 02:58:35,2025-10-30,"Significant"
37,2025-10-30 07:03:35,2025-10-30 03:03:35,2025-10-30,"Significant"
33,2025-10-30 07:08:35,2025-10-30 03:08:35,2025-10-30,"Significant"
25,2025-10-30 07:13:35,2025-10-30 03:13:35,2025-10-30,"Significant"
43,2025-10-30 07:18:35,2025-10-30 03:18:35,2025-10-30,"Significant"
36,2025-10-30 07:23:35,2025-10-30 03:23:35,2025-10-30,"Significant"
38,2025-10-30 07:28:35,2025-10-30 03:28:35,2025-10-30,"Significant"
42,2025-10-30 07:33:35,2025-10-30 03:33:35,2025-10-30,"Significant"
33,2025-10-30 07:38:35,2025-10-30 03:38:35,2025-10-30,"Significant"
24,2025-10-30 07:43:35,2025-10-30 03:43:35,2025-10-30,"Significant"
21,2025-10-30 07:48:35,2025-10-30 03:48:35,2025-10-30,"Significant"
22,2025-10-30 07:53:35,2025-10-30 03:53:35,2025-10-30,"Significant"
21,2025-10-30 07:58:35,2025-10-30 03:58:35,2025-10-30,"Significant"
21,2025-10-30 08:03:35,2025-10-30 04:03:35,2025-10-30,"Significant"
22,2025-10-30 08:08:35,2025-10-30 04:08:35,2025-10-30,"Significant"
29,2025-10-30 08:13:35,2025-10-30 04:13:35,2025-10-30,"Significant"
31,2025-10-30 08:18:35,2025-10-30 04:18:35,2025-10-30,"Significant"
35,2025-10-30 08:23:35,2025-10-30 04:23:35,2025-10-30,"Significant"
34,2025-10-30 08:28:35,2025-10-30 04:28:35,2025-10-30,"Significant"
39,2025-10-30 08:33:35,2025-10-30 04:33:35,2025-10-30,"Significant"
39,2025-10-30 08:38:35,2025-10-30 04:38:35,2025-10-30,"Significant"
39,2025-10-30 08:43:35,2025-10-30 04:43:35,2025-10-30,"Significant"
34,2025-10-30 08:48:35,2025-10-30 04:48:35,2025-10-30,"Significant"
37,2025-10-30 08:53:35,2025-10-30 04:53:35,2025-10-30,"Significant"
34,2025-10-30 08:58:35,2025-10-30 04:58:35,2025-10-30,"Significant"
33,2025-10-30 09:03:35,2025-10-30 05:03:35,2025-10-30,"Significant"
33,2025-10-30 09:08:35,2025-10-30 05:08:35,2025-10-30,"Significant"
36,2025-10-30 09:13:35,2025-10-30 05:13:35,2025-10-30,"Significant"
47,2025-10-30 09:18:35,2025-10-30 05:18:35,2025-10-30,"Significant"
40,2025-10-30 09:23:35,2025-10-30 05:23:35,2025-10-30,"Significant"
39,2025-10-30 09:28:35,2025-10-30 05:28:35,2025-10-30,"Significant"
39,2025-10-30 09:33:35,2025-10-30 05:33:35,2025-10-30,"Significant"
35,2025-10-30 09:38:35,2025-10-30 05:38:35,2025-10-30,"Significant"
36,2025-10-30 09:43:35,2025-10-30 05:43:35,2025-10-30,"Significant"
31,2025-10-30 09:48:35,2025-10-30 05:48:35,2025-10-30,"Significant"
34,2025-10-30 09:53:35,2025-10-30 05:53:35,2025-10-30,"Significant"
31,2025-10-30 09:58:35,2025-10-30 05:58:35,2025-10-30,"Significant"
42,2025-10-30 10:03:35,2025-10-30 06:03:35,2025-10-30,"Significant"
43,2025-10-30 10:08:35,2025-10-30 06:08:35,2025-10-30,"Significant"
32,2025-10-30 10:13:35,2025-10-30 06:13:35,2025-10-30,"Significant"
34,2025-10-30 10:18:35,2025-10-30 06:18:35,2025-10-30,"Significant"
38,2025-10-30 10:23:35,2025-10-30 06:23:35,2025-10-30,"Significant"
36,2025-10-30 10:28:35,2025-10-30 06:28:35,2025-10-30,"Significant"
34,2025-10-30 10:33:35,2025-10-30 06:33:35,2025-10-30,"Significant"
33,2025-10-30 10:38:35,2025-10-30 06:38:35,2025-10-30,"Significant"
34,2025-10-30 10:43:35,2025-10-30 06:43:35,2025-10-30,"Significant"
30,2025-10-30 10:48:35,2025-10-30 06:48:35,2025-10-30,"Significant"
24,2025-10-30 10:53:35,2025-10-30 06:53:35,2025-10-30,"Significant"
24,2025-10-30 10:58:35,2025-10-30 06:58:35,2025-10-30,"Significant"
23,2025-10-30 11:03:35,2025-10-30 07:03:35,2025-10-30,"Significant"
24,2025-10-30 11:08:35,2025-10-30 07:08:35,2025-10-30,"Significant"
29,2025-10-30 11:13:35,2025-10-30 07:13:35,2025-10-30,"Significant"
30,2025-10-30 11:18:35,2025-10-30 07:18:35,2025-10-30,"Significant"
31,2025-10-30 11:23:35,2025-10-30 07:23:35,2025-10-30,"Significant"
33,2025-10-30 11:28:35,2025-10-30 07:28:35,2025-10-30,"Significant"
31,2025-10-31 03:58:35,2025-10-30 23:58:35,2025-10-31,"Significant"
35,2025-10-31 04:03:35,2025-10-31 00:03:35,2025-10-31,"Significant"
26,2025-10-31 04:08:35,2025-10-31 00:08:35,2025-10-31,"Significant"
18,2025-10-31 04:13:35,2025-10-31 00:13:35,2025-10-31,"Significant"
21,2025-10-31 04:18:35,2025-10-31 00:18:35,2025-10-31,"Significant"
20,2025-10-31 04:23:35,2025-10-31 00:23:35,2025-10-31,"Significant"
20,2025-10-31 04:28:35,2025-10-31 00:28:35,2025-10-31,"Significant"
23,2025-10-31 04:33:35,2025-10-31 00:33:35,2025-10-31,"Significant"
21,2025-10-31 04:38:35,2025-10-31 00:38:35,2025-10-31,"Significant"
20,2025-10-31 04:43:35,2025-10-31 00:43:35,2025-10-31,"Significant"
28,2025-10-31 04:48:35,2025-10-31 00:48:35,2025-10-31,"Significant"
19,2025-10-31 04:53:35,2025-10-31 00:53:35,2025-10-31,"Significant"
24,2025-10-31 04:58:35,2025-10-31 00:58:35,2025-10-31,"Significant"
30,2025-10-31 05:03:35,2025-10-31 01:03:35,2025-10-31,"Significant"
27,2025-10-31 05:08:35,2025-10-31 01:08:35,2025-10-31,"Significant"
35,2025-10-31 05:13:35,2025-10-31 01:13:35,2025-10-31,"Significant"
37,2025-10-31 05:18:35,2025-10-31 01:18:35,2025-10-31,"Significant"
18,2025-10-31 05:23:35,2025-10-31 01:23:35,2025-10-31,"Significant"
21,2025-10-31 05:28:35,2025-10-31 01:28:35,2025-10-31,"Significant"
19,2025-10-31 05:33:35,2025-10-31 01:33:35,2025-10-31,"Significant"
23,2025-10-31 05:38:35,2025-10-31 01:38:35,2025-10-31,"Significant"
22,2025-10-31 05:43:35,2025-10-31 01:43:35,2025-10-31,"Significant"
25,2025-10-31 05:48:35,2025-10-31 01:48:35,2025-10-31,"Significant"
25,2025-10-31 05:53:35,2025-10-31 01:53:35,2025-10-31,"Significant"
25,2025-10-31 05:58:35,2025-10-31 01:58:35,2025-10-31,"Significant"
18,2025-10-31 06:03:35,2025-10-31 02:03:35,2025-10-31,"Significant"
19,2025-10-31 06:08:35,2025-10-31 02:08:35,2025-10-31,"Significant"
30,2025-10-31 06:13:35,2025-10-31 02:13:35,2025-10-31,"Significant"
36,2025-10-31 06:18:35,2025-10-31 02:18:35,2025-10-31,"Significant"
37,2025-10-31 06:23:35,2025-10-31 02:23:35,2025-10-31,"Significant"
35,2025-10-31 06:28:35,2025-10-31 02:28:35,2025-10-31,"Significant"
29,2025-10-31 06:33:35,2025-10-31 02:33:35,2025-10-31,"Significant"
44,2025-10-31 06:38:35,2025-10-31 02:38:35,2025-10-31,"Significant"
40,2025-10-31 06:43:35,2025-10-31 02:43:35,2025-10-31,"Significant"
42,2025-10-31 06:48:35,2025-10-31 02:48:35,2025-10-31,"Significant"
31,2025-10-31 06:53:35,2025-10-31 02:53:35,2025-10-31,"Significant"
35,2025-10-31 06:58:35,2025-10-31 02:58:35,2025-10-31,"Significant"
33,2025-10-31 07:03:35,2025-10-31 03:03:35,2025-10-31,"Significant"
34,2025-10-31 07:08:35,2025-10-31 03:08:35,2025-10-31,"Significant"
32,2025-10-31 07:13:35,2025-10-31 03:13:35,2025-10-31,"Significant"
37,2025-10-31 07:18:35,2025-10-31 03:18:35,2025-10-31,"Significant"
32,2025-10-31 07:23:35,2025-10-31 03:23:35,2025-10-31,"Significant"
32,2025-10-31 07:28:35,2025-10-31 03:28:35,2025-10-31,"Significant"
31,2025-10-31 07:33:35,2025-10-31 03:33:35,2025-10-31,"Significant"
34,2025-10-31 07:38:35,2025-10-31 03:38:35,2025-10-31,"Significant"
36,2025-10-31 07:43:35,2025-10-31 03:43:35,2025-10-31,"Significant"
35,2025-10-31 07:48:35,2025-10-31 03:48:35,2025-10-31,"Significant"
33,2025-10-31 07:53:35,2025-10-31 03:53:35,2025-10-31,"Significant"
41,2025-10-31 07:58:35,2025-10-31 03:58:35,2025-10-31,"Significant"
38,2025-10-31 08:03:35,2025-10-31 04:03:35,2025-10-31,"Significant"
43,2025-10-31 08:08:35,2025-10-31 04:08:35,2025-10-31,"Significant"
39,2025-10-31 08:13:35,2025-10-31 04:13:35,2025-10-31,"Significant"
27,2025-10-31 08:18:35,2025-10-31 04:18:35,2025-10-31,"Significant"
20,2025-10-31 08:23:35,2025-10-31 04:23:35,2025-10-31,"Significant"
23,2025-10-31 08:28:35,2025-10-31 04:28:35,2025-10-31,"Significant"
25,2025-10-31 08:33:35,2025-10-31 04:33:35,2025-10-31,"Significant"
23,2025-10-31 08:38:35,2025-10-31 04:38:35,2025-10-31,"Significant"
31,2025-10-31 08:43:35,2025-10-31 04:43:35,2025-10-31,"Significant"
33,2025-10-31 08:48:35,2025-10-31 04:48:35,2025-10-31,"Significant"
34,2025-10-31 08:53:35,2025-10-31 04:53:35,2025-10-31,"Significant"
30,2025-10-31 08:58:35,2025-10-31 04:58:35,2025-10-31,"Significant"
22,2025-10-31 09:03:35,2025-10-31 05:03:35,2025-10-31,"Significant"
18,2025-10-31 09:08:35,2025-10-31 05:08:35,2025-10-31,"Significant"
17,2025-10-31 09:13:35,2025-10-31 05:13:35,2025-10-31,"Significant"
28,2025-11-01 05:08:35,2025-11-01 01:08:35,2025-11-01,"Significant"
15,2025-11-01 05:13:35,2025-11-01 01:13:35,2025-11-01,"Significant"
14,2025-11-01 05:18:35,2025-11-01 01:18:35,2025-11-01,"Significant"
12,2025-11-01 05:23:35,2025-11-01 01:23:35,2025-11-01,"Significant"
14,2025-11-01 05:28:35,2025-11-01 01:28:35,2025-11-01,"Significant"
19,2025-11-01 05:33:35,2025-11-01 01:33:35,2025-11-01,"Significant"
16,2025-11-01 05:38:35,2025-11-01 01:38:35,2025-11-01,"Significant"
17,2025-11-01 05:43:35,2025-11-01 01:43:35,2025-11-01,"Significant"
18,2025-11-01 05:48:35,2025-11-01 01:48:35,2025-11-01,"Significant"
18,2025-11-01 05:53:35,2025-11-01 01:53:35,2025-11-01,"Significant"
17,2025-11-01 05:58:35,2025-11-01 01:58:35,2025-11-01,"Significant"
21,2025-11-01 06:03:35,2025-11-01 02:03:35,2025-11-01,"Significant"
33,2025-11-01 06:08:35,2025-11-01 02:08:35,2025-11-01,"Significant"
21,2025-11-01 06:13:35,2025-11-01 02:13:35,2025-11-01,"Significant"
19,2025-11-01 06:18:35,2025-11-01 02:18:35,2025-11-01,"Significant"
23,2025-11-01 06:23:35,2025-11-01 02:23:35,2025-11-01,"Significant"
20,2025-11-01 06:28:35,2025-11-01 02:28:35,2025-11-01,"Significant"
25,2025-11-01 06:33:35,2025-11-01 02:33:35,2025-11-01,"Significant"
21,2025-11-01 06:38:35,2025-11-01 02:38:35,2025-11-01,"Significant"
30,2025-11-01 06:43:35,2025-11-01 02:43:35,2025-11-01,"Significant"
25,2025-11-01 06:48:35,2025-11-01 02:48:35,2025-11-01,"Significant"
31,2025-11-01 06:53:35,2025-11-01 02:53:35,2025-11-01,"Significant"
27,2025-11-01 06:58:35,2025-11-01 02:58:35,2025-11-01,"Significant"
25,2025-11-01 07:03:35,2025-11-01 03:03:35,2025-11-01,"Significant"
26,2025-11-01 07:08:35,2025-11-01 03:08:35,2025-11-01,"Significant"
26,2025-11-01 07:13:35,2025-11-01 03:13:35,2025-11-01,"Significant"
27,2025-11-01 07:18:35,2025-11-01 03:18:35,2025-11-01,"Significant"
27,2025-11-01 07:23:35,2025-11-01 03:23:35,2025-11-01,"Significant"
28,2025-11-01 07:28:35,2025-11-01 03:28:35,2025-11-01,"Significant"
29,2025-11-01 07:33:35,2025-11-01 03:33:35,2025-11-01,"Significant"
32,2025-11-01 07:38:35,2025-11-01 03:38:35,2025-11-01,"Significant"
28,2025-11-01 07:43:35,2025-11-01 03:43:35,2025-11-01,"Significant"
29,2025-11-01 07:48:35,2025-11-01 03:48:35,2025-11-01,"Significant"
27,2025-11-01 07:53:35,2025-11-01 03:53:35,2025-11-01,"Significant"
29,2025-11-01 07:58:35,2025-11-01 03:58:35,2025-11-01,"Significant"
28,2025-11-01 08:03:35,2025-11-01 04:03:35,2025-11-01,"Significant"
31,2025-11-01 08:08:35,2025-11-01 04:08:35,2025-11-01,"Significant"
36,2025-11-01 08:13:35,2025-11-01 04:13:35,2025-11-01,"Significant"
28,2025-11-01 08:18:35,2025-11-01 04:18:35,2025-11-01,"Significant"
26,2025-11-01 08:23:35,2025-11-01 04:23:35,2025-11-01,"Significant"
27,2025-11-01 08:28:35,2025-11-01 04:28:35,2025-11-01,"Significant"
27,2025-11-01 08:33:35,2025-11-01 04:33:35,2025-11-01,"Significant"
27,2025-11-01 08:38:35,2025-11-01 04:38:35,2025-11-01,"Significant"
28,2025-11-01 08:43:35,2025-11-01 04:43:35,2025-11-01,"Significant"
28,2025-11-01 08:48:35,2025-11-01 04:48:35,2025-11-01,"Significant"
31,2025-11-01 08:53:35,2025-11-01 04:53:35,2025-11-01,"Significant"
30,2025-11-01 08:58:35,2025-11-01 04:58:35,2025-11-01,"Significant"
22,2025-11-01 09:03:35,2025-11-01 05:03:35,2025-11-01,"Significant"
25,2025-11-01 09:08:35,2025-11-01 05:08:35,2025-11-01,"Significant"
27,2025-11-01 09:13:35,2025-11-01 05:13:35,2025-11-01,"Significant"
33,2025-11-01 09:18:35,2025-11-01 05:18:35,2025-11-01,"Significant"
26,2025-11-01 09:23:35,2025-11-01 05:23:35,2025-11-01,"Significant"
21,2025-11-01 09:28:35,2025-11-01 05:28:35,2025-11-01,"Significant"
20,2025-11-01 09:33:35,2025-11-01 05:33:35,2025-11-01,"Significant"
18,2025-11-01 09:38:35,2025-11-01 05:38:35,2025-11-01,"Significant"
19,2025-11-01 09:43:35,2025-11-01 05:43:35,2025-11-01,"Significant"
