"date","seconds","heartrate","time","calendarDate"
2025-10-16,1760628600000,86,2025-10-16 11:30:00,2025-10-16
2025-10-16,1760628720000,75,2025-10-16 11:32:00,2025-10-16
2025-10-16,1760628840000,76,2025-10-16 11:34:00,2025-10-16
2025-10-16,1760628960000,80,2025-10-16 11:36:00,2025-10-16
2025-10-16,1760629080000,77,2025-10-16 11:38:00,2025-10-16
2025-10-16,1760629200000,74,2025-10-16 11:40:00,2025-10-16
2025-10-16,1760629320000,70,2025-10-16 11:42:00,2025-10-16
2025-10-16,1760629440000,67,2025-10-16 11:44:00,2025-10-16
2025-10-16,1760629560000,70,2025-10-16 11:46:00,2025-10-16
2025-10-16,1760629680000,71,2025-10-16 11:48:00,2025-10-16
2025-10-16,1760629800000,71,2025-10-16 11:50:00,2025-10-16
2025-10-16,1760629920000,69,2025-10-16 11:52:00,2025-10-16
2025-10-16,1760630040000,69,2025-10-16 11:54:00,2025-10-16
2025-10-16,1760630160000,72,2025-10-16 11:56:00,2025-10-16
2025-10-16,1760630280000,70,2025-10-16 11:58:00,2025-10-16
2025-10-16,1760630400000,72,2025-10-16 12:00:00,2025-10-16
2025-10-16,1760630520000,71,2025-10-16 12:02:00,2025-10-16
2025-10-16,1760630640000,73,2025-10-16 12:04:00,2025-10-16
2025-10-16,1760630760000,71,2025-10-16 12:06:00,2025-10-16
2025-10-16,1760630880000,71,2025-10-16 12:08:00,2025-10-16
2025-10-16,1.760631e+12,70,2025-10-16 12:10:00,2025-10-16
2025-10-16,1760631120000,70,2025-10-16 12:12:00,2025-10-16
2025-10-16,1760631240000,70,2025-10-16 12:14:00,2025-10-16
2025-10-16,1760631360000,69,2025-10-16 12:16:00,2025-10-16
2025-10-16,1760631480000,70,2025-10-16 12:18:00,2025-10-16
2025-10-16,1760631600000,69,2025-10-16 12:20:00,2025-10-16
2025-10-16,1760631720000,67,2025-10-16 12:22:00,2025-10-16
2025-10-16,1760631840000,71,2025-10-16 12:24:00,2025-10-16
2025-10-16,1760631960000,67,2025-10-16 12:26:00,2025-10-16
2025-10-16,1760632080000,70,2025-10-16 12:28:00,2025-10-16
2025-10-16,1760632200000,73,2025-10-16 12:30:00,2025-10-16
2025-10-16,1760632320000,71,2025-10-16 12:32:00,2025-10-16
2025-10-16,1760632440000,70,2025-10-16 12:34:00,2025-10-16
2025-10-16,1760632560000,69,2025-10-16 12:36:00,2025-10-16
2025-10-16,1760632680000,65,2025-10-16 12:38:00,2025-10-16
2025-10-16,1760632800000,68,2025-10-16 12:40:00,2025-10-16
2025-10-16,1760632920000,68,2025-10-16 12:42:00,2025-10-16
2025-10-16,1760633040000,70,2025-10-16 12:44:00,2025-10-16
2025-10-16,1760633160000,73,2025-10-16 12:46:00,2025-10-16
2025-10-16,1760633280000,71,2025-10-16 12:48:00,2025-10-16
2025-10-16,1760633400000,72,2025-10-16 12:50:00,2025-10-16
2025-10-16,1760633520000,71,2025-10-16 12:52:00,2025-10-16
2025-10-16,1760633640000,72,2025-10-16 12:54:00,2025-10-16
2025-10-16,1760633760000,84,2025-10-16 12:56:00,2025-10-16
2025-10-16,1760633880000,87,2025-10-16 12:58:00,2025-10-16
2025-10-16,1.760634e+12,84,2025-10-16 13:00:00,2025-10-16
2025-10-16,1760634120000,86,2025-10-16 13:02:00,2025-10-16
2025-10-16,1760634240000,85,2025-10-16 13:04:00,2025-10-16
2025-10-16,1760634360000,76,2025-10-16 13:06:00,2025-10-16
2025-10-16,1760634480000,76,2025-10-16 13:08:00,2025-10-16
2025-10-16,1760634600000,74,2025-10-16 13:10:00,2025-10-16
2025-10-16,1760634720000,71,2025-10-16 13:12:00,2025-10-16
2025-10-16,1760634840000,72,2025-10-16 13:14:00,2025-10-16
2025-10-16,1760634960000,70,2025-10-16 13:16:00,2025-10-16
2025-10-16,1760635080000,69,2025-10-16 13:18:00,2025-10-16
2025-10-16,1760635200000,69,2025-10-16 13:20:00,2025-10-16
2025-10-16,1760635320000,67,2025-10-16 13:22:00,2025-10-16
2025-10-16,1760635440000,66,2025-10-16 13:24:00,2025-10-16
2025-10-16,1760635560000,66,2025-10-16 13:26:00,2025-10-16
2025-10-16,1760635680000,71,2025-10-16 13:28:00,2025-10-16
2025-10-16,1760635800000,68,2025-10-16 13:30:00,2025-10-16
2025-10-16,1760635920000,66,2025-10-16 13:32:00,2025-10-16
2025-10-16,1760636040000,66,2025-10-16 13:34:00,2025-10-16
2025-10-16,1760636160000,67,2025-10-16 13:36:00,2025-10-16
2025-10-16,1760636280000,69,2025-10-16 13:38:00,2025-10-16
2025-10-16,1760636400000,67,2025-10-16 13:40:00,2025-10-16
2025-10-16,1760636520000,67,2025-10-16 13:42:00,2025-10-16
2025-10-16,1760636640000,69,2025-10-16 13:44:00,2025-10-16
2025-10-16,1760636760000,70,2025-10-16 13:46:00,2025-10-16
2025-10-16,1760636880000,68,2025-10-16 13:48:00,2025-10-16
2025-10-16,1.760637e+12,69,2025-10-16 13:50:00,2025-10-16
2025-10-16,1760637120000,71,2025-10-16 13:52:00,2025-10-16
2025-10-16,1760637240000,72,2025-10-16 13:54:00,2025-10-16
2025-10-16,1760637360000,77,2025-10-16 13:56:00,2025-10-16
2025-10-16,1760637480000,65,2025-10-16 13:58:00,2025-10-16
2025-10-16,1760637600000,69,2025-10-16 14:00:00,2025-10-16
2025-10-16,1760637720000,68,2025-10-16 14:02:00,2025-10-16
2025-10-16,1760637840000,69,2025-10-16 14:04:00,2025-10-16
2025-10-16,1760637960000,67,2025-10-16 14:06:00,2025-10-16
2025-10-16,1760638080000,70,2025-10-16 14:08:00,2025-10-16
2025-10-16,1760638200000,69,2025-10-16 14:10:00,2025-10-16
2025-10-16,1760638320000,67,2025-10-16 14:12:00,2025-10-16
2025-10-16,1760638440000,67,2025-10-16 14:14:00,2025-10-16
2025-10-16,1760638560000,69,2025-10-16 14:16:00,2025-10-16
2025-10-16,1760638680000,67,2025-10-16 14:18:00,2025-10-16
2025-10-16,1760638800000,73,2025-10-16 14:20:00,2025-10-16
2025-10-16,1760638920000,75,2025-10-16 14:22:00,2025-10-16
2025-10-16,1760639040000,74,2025-10-16 14:24:00,2025-10-16
2025-10-16,1760639160000,71,2025-10-16 14:26:00,2025-10-16
2025-10-16,1760639280000,70,2025-10-16 14:28:00,2025-10-16
2025-10-16,1760639400000,70,2025-10-16 14:30:00,2025-10-16
2025-10-16,1760639520000,71,2025-10-16 14:32:00,2025-10-16
2025-10-16,1760639640000,74,2025-10-16 14:34:00,2025-10-16
2025-10-16,1760639760000,69,2025-10-16 14:36:00,2025-10-16
2025-10-16,1760639880000,70,2025-10-16 14:38:00,2025-10-16
2025-10-16,1.76064e+12,71,2025-10-16 14:40:00,2025-10-16
2025-10-16,1760640120000,70,2025-10-16 14:42:00,2025-10-16
2025-10-16,1760640240000,71,2025-10-16 14:44:00,2025-10-16
2025-10-16,1760640360000,70,2025-10-16 14:46:00,2025-10-16
2025-10-16,1760640480000,72,2025-10-16 14:48:00,2025-10-16
2025-10-16,1760640600000,69,2025-10-16 14:50:00,2025-10-16
2025-10-16,1760640720000,73,2025-10-16 14:52:00,2025-10-16
2025-10-16,1760640840000,71,2025-10-16 14:54:00,2025-10-16
2025-10-16,1760640960000,67,2025-10-16 14:56:00,2025-10-16
2025-10-16,1760641080000,67,2025-10-16 14:58:00,2025-10-16
2025-10-16,1760641200000,69,2025-10-16 15:00:00,2025-10-16
2025-10-16,1760641320000,70,2025-10-16 15:02:00,2025-10-16
2025-10-16,1760641440000,75,2025-10-16 15:04:00,2025-10-16
2025-10-16,1760641560000,78,2025-10-16 15:06:00,2025-10-16
2025-10-16,1760641680000,69,2025-10-16 15:08:00,2025-10-16
2025-10-16,1760641800000,76,2025-10-16 15:10:00,2025-10-16
2025-10-16,1760641920000,80,2025-10-16 15:12:00,2025-10-16
2025-10-16,1760642040000,81,2025-10-16 15:14:00,2025-10-16
2025-10-16,1760642160000,68,2025-10-16 15:16:00,2025-10-16
2025-10-16,1760642280000,63,2025-10-16 15:18:00,2025-10-16
2025-10-16,1760642400000,75,2025-10-16 15:20:00,2025-10-16
2025-10-16,1760642520000,61,2025-10-16 15:22:00,2025-10-16
2025-10-16,1760642640000,60,2025-10-16 15:24:00,2025-10-16
2025-10-16,1760642760000,60,2025-10-16 15:26:00,2025-10-16
2025-10-16,1760642880000,61,2025-10-16 15:28:00,2025-10-16
2025-10-16,1.760643e+12,61,2025-10-16 15:30:00,2025-10-16
2025-10-16,1760643120000,61,2025-10-16 15:32:00,2025-10-16
2025-10-16,1760643240000,61,2025-10-16 15:34:00,2025-10-16
2025-10-16,1760643360000,61,2025-10-16 15:36:00,2025-10-16
2025-10-16,1760643480000,61,2025-10-16 15:38:00,2025-10-16
2025-10-16,1760643600000,63,2025-10-16 15:40:00,2025-10-16
2025-10-16,1760643720000,63,2025-10-16 15:42:00,2025-10-16
2025-10-16,1760643840000,63,2025-10-16 15:44:00,2025-10-16
2025-10-16,1760643960000,67,2025-10-16 15:46:00,2025-10-16
2025-10-16,1760644080000,77,2025-10-16 15:48:00,2025-10-16
2025-10-16,1760644200000,81,2025-10-16 15:50:00,2025-10-16
2025-10-16,1760644320000,87,2025-10-16 15:52:00,2025-10-16
2025-10-16,1760644440000,90,2025-10-16 15:54:00,2025-10-16
2025-10-16,1760644560000,68,2025-10-16 15:56:00,2025-10-16
2025-10-16,1760644680000,74,2025-10-16 15:58:00,2025-10-16
2025-10-16,1760644800000,74,2025-10-16 16:00:00,2025-10-16
2025-10-16,1760644920000,73,2025-10-16 16:02:00,2025-10-16
2025-10-16,1760645040000,70,2025-10-16 16:04:00,2025-10-16
2025-10-16,1760645160000,72,2025-10-16 16:06:00,2025-10-16
2025-10-16,1760645280000,74,2025-10-16 16:08:00,2025-10-16
2025-10-16,1760645400000,78,2025-10-16 16:10:00,2025-10-16
2025-10-16,1760645520000,85,2025-10-16 16:12:00,2025-10-16
2025-10-16,1760645640000,76,2025-10-16 16:14:00,2025-10-16
2025-10-16,1760645760000,73,2025-10-16 16:16:00,2025-10-16
2025-10-16,1760645880000,74,2025-10-16 16:18:00,2025-10-16
2025-10-16,1.760646e+12,84,2025-10-16 16:20:00,2025-10-16
2025-10-16,1760646120000,75,2025-10-16 16:22:00,2025-10-16
2025-10-16,1760646240000,69,2025-10-16 16:24:00,2025-10-16
2025-10-16,1760646360000,70,2025-10-16 16:26:00,2025-10-16
2025-10-16,1760646480000,73,2025-10-16 16:28:00,2025-10-16
2025-10-16,1760646600000,70,2025-10-16 16:30:00,2025-10-16
2025-10-16,1760646720000,72,2025-10-16 16:32:00,2025-10-16
2025-10-16,1760646840000,72,2025-10-16 16:34:00,2025-10-16
2025-10-16,1760646960000,70,2025-10-16 16:36:00,2025-10-16
2025-10-16,1760647080000,79,2025-10-16 16:38:00,2025-10-16
2025-10-16,1760647200000,74,2025-10-16 16:40:00,2025-10-16
2025-10-16,1760647320000,72,2025-10-16 16:42:00,2025-10-16
2025-10-16,1760647440000,72,2025-10-16 16:44:00,2025-10-16
2025-10-16,1760647560000,79,2025-10-16 16:46:00,2025-10-16
2025-10-16,1760647680000,70,2025-10-16 16:48:00,2025-10-16
2025-10-16,1760647800000,72,2025-10-16 16:50:00,2025-10-16
2025-10-16,1760647920000,72,2025-10-16 16:52:00,2025-10-16
2025-10-16,1760648040000,77,2025-10-16 16:54:00,2025-10-16
2025-10-16,1760648160000,84,2025-10-16 16:56:00,2025-10-16
2025-10-16,1760648280000,79,2025-10-16 16:58:00,2025-10-16
2025-10-16,1760648400000,72,2025-10-16 17:00:00,2025-10-16
2025-10-16,1760648520000,73,2025-10-16 17:02:00,2025-10-16
2025-10-16,1760648640000,75,2025-10-16 17:04:00,2025-10-16
2025-10-16,1760648760000,79,2025-10-16 17:06:00,2025-10-16
2025-10-16,1760648880000,81,2025-10-16 17:08:00,2025-10-16
2025-10-16,1.760649e+12,79,2025-10-16 17:10:00,2025-10-16
2025-10-16,1760649120000,82,2025-10-16 17:12:00,2025-10-16
2025-10-16,1760649240000,84,2025-10-16 17:14:00,2025-10-16
2025-10-16,1760649360000,82,2025-10-16 17:16:00,2025-10-16
2025-10-16,1760649480000,85,2025-10-16 17:18:00,2025-10-16
2025-10-16,1760649600000,83,2025-10-16 17:20:00,2025-10-16
2025-10-16,1760649720000,81,2025-10-16 17:22:00,2025-10-16
2025-10-16,1760649840000,83,2025-10-16 17:24:00,2025-10-16
2025-10-16,1760649960000,81,2025-10-16 17:26:00,2025-10-16
2025-10-16,1760650080000,80,2025-10-16 17:28:00,2025-10-16
2025-10-16,1760650200000,77,2025-10-16 17:30:00,2025-10-16
2025-10-16,1760650320000,78,2025-10-16 17:32:00,2025-10-16
2025-10-16,1760650440000,78,2025-10-16 17:34:00,2025-10-16
2025-10-16,1760650560000,77,2025-10-16 17:36:00,2025-10-16
2025-10-16,1760650680000,77,2025-10-16 17:38:00,2025-10-16
2025-10-16,1760650800000,75,2025-10-16 17:40:00,2025-10-16
2025-10-16,1760650920000,77,2025-10-16 17:42:00,2025-10-16
2025-10-16,1760651040000,81,2025-10-16 17:44:00,2025-10-16
2025-10-16,1760651160000,72,2025-10-16 17:46:00,2025-10-16
2025-10-16,1760651280000,79,2025-10-16 17:48:00,2025-10-16
2025-10-16,1760651400000,72,2025-10-16 17:50:00,2025-10-16
2025-10-16,1760651520000,74,2025-10-16 17:52:00,2025-10-16
2025-10-16,1760651640000,74,2025-10-16 17:54:00,2025-10-16
2025-10-16,1760651760000,75,2025-10-16 17:56:00,2025-10-16
2025-10-16,1760651880000,75,2025-10-16 17:58:00,2025-10-16
2025-10-16,1.760652e+12,75,2025-10-16 18:00:00,2025-10-16
2025-10-16,1760652120000,75,2025-10-16 18:02:00,2025-10-16
2025-10-16,1760652240000,71,2025-10-16 18:04:00,2025-10-16
2025-10-16,1760652360000,71,2025-10-16 18:06:00,2025-10-16
2025-10-16,1760652480000,70,2025-10-16 18:08:00,2025-10-16
2025-10-16,1760652600000,72,2025-10-16 18:10:00,2025-10-16
2025-10-16,1760652720000,72,2025-10-16 18:12:00,2025-10-16
2025-10-16,1760652840000,71,2025-10-16 18:14:00,2025-10-16
2025-10-16,1760652960000,72,2025-10-16 18:16:00,2025-10-16
2025-10-16,1760653080000,73,2025-10-16 18:18:00,2025-10-16
2025-10-16,1760653200000,71,2025-10-16 18:20:00,2025-10-16
2025-10-16,1760653320000,70,2025-10-16 18:22:00,2025-10-16
2025-10-16,1760653440000,70,2025-10-16 18:24:00,2025-10-16
2025-10-16,1760653560000,71,2025-10-16 18:26:00,2025-10-16
2025-10-16,1760653680000,69,2025-10-16 18:28:00,2025-10-16
2025-10-16,1760653800000,68,2025-10-16 18:30:00,2025-10-16
2025-10-16,1760653920000,70,2025-10-16 18:32:00,2025-10-16
2025-10-16,1760654040000,71,2025-10-16 18:34:00,2025-10-16
2025-10-16,1760654160000,67,2025-10-16 18:36:00,2025-10-16
2025-10-16,1760654280000,67,2025-10-16 18:38:00,2025-10-16
2025-10-16,1760654400000,65,2025-10-16 18:40:00,2025-10-16
2025-10-16,1760654520000,67,2025-10-16 18:42:00,2025-10-16
2025-10-16,1760654640000,72,2025-10-16 18:44:00,2025-10-16
2025-10-16,1760654760000,73,2025-10-16 18:46:00,2025-10-16
2025-10-16,1760654880000,72,2025-10-16 18:48:00,2025-10-16
2025-10-16,1.760655e+12,71,2025-10-16 18:50:00,2025-10-16
2025-10-16,1760655120000,72,2025-10-16 18:52:00,2025-10-16
2025-10-16,1760655240000,68,2025-10-16 18:54:00,2025-10-16
2025-10-16,1760655360000,69,2025-10-16 18:56:00,2025-10-16
2025-10-16,1760655480000,73,2025-10-16 18:58:00,2025-10-16
2025-10-16,1760655600000,67,2025-10-16 19:00:00,2025-10-16
2025-10-16,1760655720000,68,2025-10-16 19:02:00,2025-10-16
2025-10-16,1760655840000,68,2025-10-16 19:04:00,2025-10-16
2025-10-16,1760655960000,69,2025-10-16 19:06:00,2025-10-16
2025-10-16,1760656080000,71,2025-10-16 19:08:00,2025-10-16
2025-10-16,1760656200000,69,2025-10-16 19:10:00,2025-10-16
2025-10-16,1760656320000,79,2025-10-16 19:12:00,2025-10-16
2025-10-16,1760656440000,86,2025-10-16 19:14:00,2025-10-16
2025-10-16,1760656560000,90,2025-10-16 19:16:00,2025-10-16
2025-10-16,1760656680000,66,2025-10-16 19:18:00,2025-10-16
2025-10-16,1760656800000,67,2025-10-16 19:20:00,2025-10-16
2025-10-16,1760656920000,68,2025-10-16 19:22:00,2025-10-16
2025-10-16,1760657040000,69,2025-10-16 19:24:00,2025-10-16
2025-10-16,1760657160000,72,2025-10-16 19:26:00,2025-10-16
2025-10-16,1760657280000,69,2025-10-16 19:28:00,2025-10-16
2025-10-16,1760657400000,71,2025-10-16 19:30:00,2025-10-16
2025-10-16,1760657520000,71,2025-10-16 19:32:00,2025-10-16
2025-10-16,1760657640000,73,2025-10-16 19:34:00,2025-10-16
2025-10-16,1760657760000,74,2025-10-16 19:36:00,2025-10-16
2025-10-16,1760657880000,73,2025-10-16 19:38:00,2025-10-16
2025-10-16,1.760658e+12,72,2025-10-16 19:40:00,2025-10-16
2025-10-16,1760658120000,72,2025-10-16 19:42:00,2025-10-16
2025-10-16,1760658240000,73,2025-10-16 19:44:00,2025-10-16
2025-10-16,1760658360000,72,2025-10-16 19:46:00,2025-10-16
2025-10-16,1760658480000,75,2025-10-16 19:48:00,2025-10-16
2025-10-16,1760658600000,72,2025-10-16 19:50:00,2025-10-16
2025-10-16,1760658720000,71,2025-10-16 19:52:00,2025-10-16
2025-10-16,1760658840000,89,2025-10-16 19:54:00,2025-10-16
2025-10-16,1760658960000,88,2025-10-16 19:56:00,2025-10-16
2025-10-16,1760659080000,69,2025-10-16 19:58:00,2025-10-16
2025-10-16,1760659200000,69,2025-10-16 20:00:00,2025-10-16
2025-10-16,1760659320000,70,2025-10-16 20:02:00,2025-10-16
2025-10-16,1760659440000,68,2025-10-16 20:04:00,2025-10-16
2025-10-16,1760659560000,69,2025-10-16 20:06:00,2025-10-16
2025-10-16,1760659680000,66,2025-10-16 20:08:00,2025-10-16
2025-10-16,1760659800000,68,2025-10-16 20:10:00,2025-10-16
2025-10-16,1760659920000,72,2025-10-16 20:12:00,2025-10-16
2025-10-16,1760660040000,70,2025-10-16 20:14:00,2025-10-16
2025-10-16,1760660160000,65,2025-10-16 20:16:00,2025-10-16
2025-10-16,1760660280000,64,2025-10-16 20:18:00,2025-10-16
2025-10-16,1760660400000,66,2025-10-16 20:20:00,2025-10-16
2025-10-16,1760660520000,67,2025-10-16 20:22:00,2025-10-16
2025-10-16,1760660640000,69,2025-10-16 20:24:00,2025-10-16
2025-10-16,1760660760000,67,2025-10-16 20:26:00,2025-10-16
2025-10-16,1760660880000,67,2025-10-16 20:28:00,2025-10-16
2025-10-16,1.760661e+12,66,2025-10-16 20:30:00,2025-10-16
2025-10-16,1760661120000,68,2025-10-16 20:32:00,2025-10-16
2025-10-16,1760661240000,67,2025-10-16 20:34:00,2025-10-16
2025-10-16,1760661360000,66,2025-10-16 20:36:00,2025-10-16
2025-10-16,1760661480000,64,2025-10-16 20:38:00,2025-10-16
2025-10-16,1760661600000,65,2025-10-16 20:40:00,2025-10-16
2025-10-16,1760661720000,65,2025-10-16 20:42:00,2025-10-16
2025-10-16,1760661840000,67,2025-10-16 20:44:00,2025-10-16
2025-10-16,1760661960000,64,2025-10-16 20:46:00,2025-10-16
2025-10-16,1760662080000,66,2025-10-16 20:48:00,2025-10-16
2025-10-16,1760662200000,63,2025-10-16 20:50:00,2025-10-16
2025-10-16,1760662320000,63,2025-10-16 20:52:00,2025-10-16
2025-10-16,1760662440000,67,2025-10-16 20:54:00,2025-10-16
2025-10-16,1760662560000,67,2025-10-16 20:56:00,2025-10-16
2025-10-16,1760662680000,63,2025-10-16 20:58:00,2025-10-16
2025-10-16,1760662800000,61,2025-10-16 21:00:00,2025-10-16
2025-10-16,1760662920000,62,2025-10-16 21:02:00,2025-10-16
2025-10-16,1760663040000,62,2025-10-16 21:04:00,2025-10-16
2025-10-16,1760663160000,63,2025-10-16 21:06:00,2025-10-16
2025-10-16,1760663280000,61,2025-10-16 21:08:00,2025-10-16
2025-10-16,1760663400000,63,2025-10-16 21:10:00,2025-10-16
2025-10-16,1760663520000,60,2025-10-16 21:12:00,2025-10-16
2025-10-16,1760663640000,61,2025-10-16 21:14:00,2025-10-16
2025-10-16,1760663760000,63,2025-10-16 21:16:00,2025-10-16
2025-10-16,1760663880000,63,2025-10-16 21:18:00,2025-10-16
2025-10-16,1.760664e+12,77,2025-10-16 21:20:00,2025-10-16
2025-10-16,1760664120000,89,2025-10-16 21:22:00,2025-10-16
2025-10-16,1760664240000,74,2025-10-16 21:24:00,2025-10-16
2025-10-16,1760664360000,74,2025-10-16 21:26:00,2025-10-16
2025-10-16,1760664480000,78,2025-10-16 21:28:00,2025-10-16
2025-10-16,1760664600000,83,2025-10-16 21:30:00,2025-10-16
2025-10-16,1760664720000,81,2025-10-16 21:32:00,2025-10-16
2025-10-16,1760664840000,78,2025-10-16 21:34:00,2025-10-16
2025-10-16,1760664960000,78,2025-10-16 21:36:00,2025-10-16
2025-10-16,1760665080000,80,2025-10-16 21:38:00,2025-10-16
2025-10-16,1760665200000,78,2025-10-16 21:40:00,2025-10-16
2025-10-16,1760665320000,80,2025-10-16 21:42:00,2025-10-16
2025-10-16,1760665440000,80,2025-10-16 21:44:00,2025-10-16
2025-10-16,1760665560000,81,2025-10-16 21:46:00,2025-10-16
2025-10-16,1760665680000,79,2025-10-16 21:48:00,2025-10-16
2025-10-16,1760665800000,81,2025-10-16 21:50:00,2025-10-16
2025-10-16,1760665920000,84,2025-10-16 21:52:00,2025-10-16
2025-10-16,1760666040000,81,2025-10-16 21:54:00,2025-10-16
2025-10-16,1760666160000,88,2025-10-16 21:56:00,2025-10-16
2025-10-16,1760666280000,95,2025-10-16 21:58:00,2025-10-16
2025-10-16,1760666400000,88,2025-10-16 22:00:00,2025-10-16
2025-10-16,1760666520000,86,2025-10-16 22:02:00,2025-10-16
2025-10-16,1760666640000,69,2025-10-16 22:04:00,2025-10-16
2025-10-16,1760666760000,70,2025-10-16 22:06:00,2025-10-16
2025-10-16,1760666880000,71,2025-10-16 22:08:00,2025-10-16
2025-10-16,1.760667e+12,69,2025-10-16 22:10:00,2025-10-16
2025-10-16,1760667120000,71,2025-10-16 22:12:00,2025-10-16
2025-10-16,1760667240000,74,2025-10-16 22:14:00,2025-10-16
2025-10-16,1760667360000,73,2025-10-16 22:16:00,2025-10-16
2025-10-16,1760667480000,74,2025-10-16 22:18:00,2025-10-16
2025-10-16,1760667600000,75,2025-10-16 22:20:00,2025-10-16
2025-10-16,1760667720000,74,2025-10-16 22:22:00,2025-10-16
2025-10-16,1760667840000,79,2025-10-16 22:24:00,2025-10-16
2025-10-16,1760667960000,70,2025-10-16 22:26:00,2025-10-16
2025-10-16,1760668080000,70,2025-10-16 22:28:00,2025-10-16
2025-10-16,1760668200000,81,2025-10-16 22:30:00,2025-10-16
2025-10-16,1760668320000,74,2025-10-16 22:32:00,2025-10-16
2025-10-16,1760668440000,71,2025-10-16 22:34:00,2025-10-16
2025-10-16,1760668560000,69,2025-10-16 22:36:00,2025-10-16
2025-10-16,1760668680000,69,2025-10-16 22:38:00,2025-10-16
2025-10-16,1760668800000,68,2025-10-16 22:40:00,2025-10-16
2025-10-16,1760668920000,69,2025-10-16 22:42:00,2025-10-16
2025-10-16,1760669040000,67,2025-10-16 22:44:00,2025-10-16
2025-10-16,1760669160000,66,2025-10-16 22:46:00,2025-10-16
2025-10-16,1760669280000,65,2025-10-16 22:48:00,2025-10-16
2025-10-16,1760669400000,64,2025-10-16 22:50:00,2025-10-16
2025-10-16,1760669520000,64,2025-10-16 22:52:00,2025-10-16
2025-10-16,1760669640000,64,2025-10-16 22:54:00,2025-10-16
2025-10-16,1760669760000,64,2025-10-16 22:56:00,2025-10-16
2025-10-16,1760669880000,64,2025-10-16 22:58:00,2025-10-16
2025-10-16,1.76067e+12,64,2025-10-16 23:00:00,2025-10-16
2025-10-16,1760670120000,65,2025-10-16 23:02:00,2025-10-16
2025-10-16,1760670240000,64,2025-10-16 23:04:00,2025-10-16
2025-10-16,1760670360000,64,2025-10-16 23:06:00,2025-10-16
2025-10-16,1760670480000,64,2025-10-16 23:08:00,2025-10-16
2025-10-16,1760670600000,64,2025-10-16 23:10:00,2025-10-16
2025-10-16,1760670720000,64,2025-10-16 23:12:00,2025-10-16
2025-10-16,1760670840000,64,2025-10-16 23:14:00,2025-10-16
2025-10-16,1760670960000,65,2025-10-16 23:16:00,2025-10-16
2025-10-16,1760671080000,65,2025-10-16 23:18:00,2025-10-16
2025-10-16,1760671200000,65,2025-10-16 23:20:00,2025-10-16
2025-10-16,1760671320000,68,2025-10-16 23:22:00,2025-10-16
2025-10-16,1760671440000,67,2025-10-16 23:24:00,2025-10-16
2025-10-16,1760671560000,67,2025-10-16 23:26:00,2025-10-16
2025-10-16,1760671680000,66,2025-10-16 23:28:00,2025-10-16
2025-10-16,1760671800000,65,2025-10-16 23:30:00,2025-10-16
2025-10-16,1760671920000,65,2025-10-16 23:32:00,2025-10-16
2025-10-16,1760672040000,64,2025-10-16 23:34:00,2025-10-16
2025-10-16,1760672160000,65,2025-10-16 23:36:00,2025-10-16
2025-10-16,1760672280000,65,2025-10-16 23:38:00,2025-10-16
2025-10-16,1760672400000,66,2025-10-16 23:40:00,2025-10-16
2025-10-16,1760672520000,65,2025-10-16 23:42:00,2025-10-16
2025-10-16,1760672640000,67,2025-10-16 23:44:00,2025-10-16
2025-10-16,1760672760000,66,2025-10-16 23:46:00,2025-10-16
2025-10-16,1760672880000,66,2025-10-16 23:48:00,2025-10-16
2025-10-16,1.760673e+12,68,2025-10-16 23:50:00,2025-10-16
2025-10-16,1760673120000,64,2025-10-16 23:52:00,2025-10-16
2025-10-16,1760673240000,63,2025-10-16 23:54:00,2025-10-16
2025-10-16,1760673360000,64,2025-10-16 23:56:00,2025-10-16
2025-10-16,1760673480000,64,2025-10-16 23:58:00,2025-10-16
2025-10-17,1760673600000,62,2025-10-17,2025-10-17
2025-10-17,1760673720000,64,2025-10-17 00:02:00,2025-10-17
2025-10-17,1760673840000,64,2025-10-17 00:04:00,2025-10-17
2025-10-17,1760673960000,62,2025-10-17 00:06:00,2025-10-17
2025-10-17,1760674080000,64,2025-10-17 00:08:00,2025-10-17
2025-10-17,1760674200000,63,2025-10-17 00:10:00,2025-10-17
2025-10-17,1760674320000,66,2025-10-17 00:12:00,2025-10-17
2025-10-17,1760674440000,61,2025-10-17 00:14:00,2025-10-17
2025-10-17,1760674560000,63,2025-10-17 00:16:00,2025-10-17
2025-10-17,1760674680000,63,2025-10-17 00:18:00,2025-10-17
2025-10-17,1760674800000,63,2025-10-17 00:20:00,2025-10-17
2025-10-17,1760674920000,61,2025-10-17 00:22:00,2025-10-17
2025-10-17,1760675040000,61,2025-10-17 00:24:00,2025-10-17
2025-10-17,1760675160000,60,2025-10-17 00:26:00,2025-10-17
2025-10-17,1760675280000,61,2025-10-17 00:28:00,2025-10-17
2025-10-17,1760675400000,60,2025-10-17 00:30:00,2025-10-17
2025-10-17,1760675520000,59,2025-10-17 00:32:00,2025-10-17
2025-10-17,1760675640000,59,2025-10-17 00:34:00,2025-10-17
2025-10-17,1760675760000,59,2025-10-17 00:36:00,2025-10-17
2025-10-17,1760675880000,59,2025-10-17 00:38:00,2025-10-17
2025-10-17,1.760676e+12,59,2025-10-17 00:40:00,2025-10-17
2025-10-17,1760676120000,58,2025-10-17 00:42:00,2025-10-17
2025-10-17,1760676240000,62,2025-10-17 00:44:00,2025-10-17
